level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	163	1770	2017	-1	
3	1	1	1	0	0	0	163	1770	2017	-1	
4	1	1	1	1	0	294	163	1200	68	-1	
5	1	1	1	1	1	294	167	163	64	96.261375	Every
5	1	1	1	1	2	477	164	121	67	95.612892	day,
5	1	1	1	1	3	624	164	68	52	96.744522	he
5	1	1	1	1	4	717	173	113	43	90.638115	met
5	1	1	1	1	5	850	164	63	51	90.638115	all
5	1	1	1	1	6	941	164	153	52	96.344421	kinds
5	1	1	1	1	7	1117	163	59	53	96.692581	of
5	1	1	1	1	8	1196	167	241	64	91.894562	patients
5	1	1	1	1	9	1457	195	37	6	84.545677	—
4	1	1	1	2	0	161	252	1292	67	-1	
5	1	1	1	2	1	161	270	126	34	95.973289	men
5	1	1	1	2	2	309	252	111	52	96.084015	and
5	1	1	1	2	3	444	270	236	43	96.228745	women,
5	1	1	1	2	4	702	270	185	49	96.281540	young
5	1	1	1	2	5	911	252	110	52	96.330215	and
5	1	1	1	2	6	1046	252	109	52	95.941376	old.
5	1	1	1	2	7	1176	253	146	66	96.414299	They
5	1	1	1	2	8	1345	252	108	52	96.414299	had
4	1	1	1	3	0	159	340	1140	68	-1	
5	1	1	1	3	1	159	340	259	53	96.256714	different
5	1	1	1	3	2	441	341	299	67	96.145180	problems.
5	1	1	1	3	3	764	343	168	50	96.408752	Some
5	1	1	1	3	4	957	341	208	67	96.316055	people
5	1	1	1	3	5	1190	341	109	52	96.586891	had
4	1	1	1	4	0	161	430	1334	60	-1	
5	1	1	1	4	1	161	430	342	60	95.767059	headaches,
5	1	1	1	4	2	524	448	163	34	95.767059	some
5	1	1	1	4	3	711	430	109	52	93.297897	had
5	1	1	1	4	4	846	430	331	60	91.360336	backaches,
5	1	1	1	4	5	1201	430	109	52	96.719269	and
5	1	1	1	4	6	1334	448	161	34	94.946320	some
4	1	1	1	5	0	162	518	1233	68	-1	
5	1	1	1	5	1	162	519	108	52	96.920479	had
5	1	1	1	5	2	294	518	198	67	96.244560	aching
5	1	1	1	5	3	519	519	135	66	96.244560	legs.
5	1	1	1	5	4	677	520	349	58	95.923904	Sometimes,
5	1	1	1	5	5	1052	519	209	67	96.429726	people
5	1	1	1	5	6	1285	518	110	52	96.429726	had
4	1	1	1	6	0	161	607	1458	67	-1	
5	1	1	1	6	1	161	607	228	52	96.515282	unusual
5	1	1	1	6	2	415	607	298	67	96.503487	problems,
5	1	1	1	6	3	736	607	132	52	96.510155	such
5	1	1	1	6	4	892	625	62	34	96.638924	as
5	1	1	1	6	5	978	607	110	52	96.659866	bee
5	1	1	1	6	6	1109	611	190	63	93.292267	stings.
5	1	1	1	6	7	1322	610	159	64	92.669838	Ziyun
