level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	96	1778	2016	-1	
3	1	1	1	0	0	0	96	1778	2016	-1	
4	1	1	1	1	0	440	96	1145	75	-1	
5	1	1	1	1	1	440	98	35	28	0.000000	é
5	1	1	1	1	2	633	127	12	9	0.000000	é
5	1	1	1	1	3	777	96	172	52	30.539398	We,
5	1	1	1	1	4	996	112	78	22	0.000000	t.%
5	1	1	1	1	5	1142	136	20	22	44.425793	+
5	1	1	1	1	6	1576	167	9	4	55.245075	‘
4	1	1	1	2	0	786	133	944	59	-1	
5	1	1	1	2	1	786	133	36	26	39.983288	>
5	1	1	1	2	2	951	155	3	5	36.084862	:
5	1	1	1	2	3	1023	162	26	30	11.777611	.
5	1	1	1	2	4	1583	176	4	3	42.725979	3
5	1	1	1	2	5	1723	183	7	4	81.534615	-
4	1	1	1	3	0	828	174	788	48	-1	
5	1	1	1	3	1	828	174	19	25	32.665398	s
5	1	1	1	3	2	975	199	19	19	12.870285	5
5	1	1	1	3	3	1120	198	8	7	0.000000	.
5	1	1	1	3	4	1198	201	81	21	13.007187	te
5	1	1	1	3	5	1608	211	8	4	75.244293	-
4	1	1	1	4	0	144	289	1056	64	-1	
5	1	1	1	4	1	144	323	6	1	0.000000	.
5	1	1	1	4	2	528	289	133	47	14.944916	7S
5	1	1	1	4	3	924	305	276	48	1.718933	os
4	1	1	1	5	0	138	330	1591	95	-1	
5	1	1	1	5	1	138	330	10	13	74.395279	J
5	1	1	1	5	2	409	359	16	34	33.848030	-
5	1	1	1	5	3	471	346	2	3	7.187546	ar
5	1	1	1	5	4	868	332	163	93	35.572487	Pa
5	1	1	1	5	5	1165	376	17	14	15.029282	e
5	1	1	1	5	6	1711	398	18	24	92.887352	=
4	1	1	1	6	0	370	382	1373	93	-1	
5	1	1	1	6	1	370	394	6	7	20.562050	,
5	1	1	1	6	2	559	382	32	48	60.114922	es
5	1	1	1	6	3	676	391	10	23	0.000000	'
5	1	1	1	6	4	1451	437	102	34	0.000000	nan
5	1	1	1	6	5	1586	442	26	24	15.476295	=
5	1	1	1	6	6	1666	456	16	4	83.065445	=
5	1	1	1	6	7	1724	446	19	29	75.333672	=
4	1	1	1	7	0	382	427	1304	100	-1	
5	1	1	1	7	1	382	427	217	75	30.001221	Se
5	1	1	1	7	2	647	441	74	63	25.645828	Se
5	1	1	1	7	3	920	465	214	62	28.620628	ee
5	1	1	1	7	4	1195	476	93	32	52.246948	Sos
5	1	1	1	7	5	1344	482	80	37	58.390617	Be
5	1	1	1	7	6	1474	477	212	46	5.947678	ee.
4	1	1	1	8	0	419	538	1308	98	-1	
5	1	1	1	8	1	419	550	15	12	42.603321	>
5	1	1	1	8	2	471	538	299	67	30.624855	CSS
5	1	1	1	8	3	1014	572	81	40	33.963158	4a
5	1	1	1	8	4	1150	581	161	40	31.398384	ena
5	1	1	1	8	5	1350	587	92	37	49.999538	se
5	1	1	1	8	6	1486	588	101	44	28.378891	Pe
5	1	1	1	8	7	1632	596	95	40	4.221947	RS:
4	1	1	1	9	0	516	600	1262	91	-1	
5	1	1	1	9	1	516	600	221	74	1.513809	ahh
5	1	1	1	9	2	940	624	440	51	46.826839	Be
5	1	1	1	9	3	1151	615	104	89	23.647446	FR)
5	1	1	1	9	4	1292	615	104	89	37.894688	es
5	1	1	1	9	5	1418	615	45	89	27.539299	ge
5	1	1	1	9	6	1559	641	39	48	42.705666	ae
4	1	1	1	10	0	535	651	1216	102	-1	
5	1	1	1	10	1	535	686	3	1	21.934143	=
5	1	1	1	10	2	591	651	48	72	25.676163	an
5	1	1	1	10	3	675	659	111	53	21.356194	he
5	1	1	1	10	4	943	681	107	49	38.713169	gph
