level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	151	236	1627	1890	-1	
3	1	1	1	0	0	151	236	1627	1890	-1	
4	1	1	1	1	0	913	236	209	181	-1	
5	1	1	1	1	1	913	236	209	181	0.000000	q€/
4	1	1	1	2	0	381	468	81	22	-1	
5	1	1	1	2	1	381	468	81	22	14.379654	o.%,
4	1	1	1	3	0	385	482	73	39	-1	
5	1	1	1	3	1	385	482	35	39	23.526077	Cy
5	1	1	1	3	2	447	487	11	17	72.838043	O
4	1	1	1	4	0	329	385	1256	203	-1	
5	1	1	1	4	1	329	528	44	60	37.247334	N
5	1	1	1	4	2	385	449	71	106	23.662560	m6
5	1	1	1	4	3	1015	385	570	175	19.249565	a
4	1	1	1	5	0	257	588	1102	58	-1	
5	1	1	1	5	1	257	618	11	19	91.560730	\
5	1	1	1	5	2	344	588	76	57	13.716446	|
5	1	1	1	5	3	449	639	4	3	29.906624	.
5	1	1	1	5	4	510	642	6	2	26.700211	i
5	1	1	1	5	5	727	590	96	56	10.875809	Fae
5	1	1	1	5	6	1278	611	35	29	15.995712	-_
5	1	1	1	5	7	1338	589	21	50	32.368759	fi
4	1	1	1	6	0	269	632	947	53	-1	
5	1	1	1	6	1	269	643	13	42	92.048676	\
5	1	1	1	6	2	428	643	163	37	0.000000	+e
5	1	1	1	6	3	669	632	154	48	4.720375	ee
5	1	1	1	6	4	1202	671	14	14	24.989822	F
4	1	1	1	7	0	151	819	723	110	-1	
5	1	1	1	7	1	151	819	36	110	0.000000	«
5	1	1	1	7	2	210	874	80	55	34.985184	Ane
5	1	1	1	7	3	631	872	30	52	34.104225	NS
5	1	1	1	7	4	852	884	22	13	28.827530	S
4	1	1	1	8	0	168	928	740	56	-1	
5	1	1	1	8	1	168	937	27	20	26.479729	+
5	1	1	1	8	2	236	933	51	29	63.850864	RN
5	1	1	1	8	3	632	928	22	56	40.664436	i
4	1	1	1	9	0	1266	1078	105	32	-1	
5	1	1	1	9	1	1266	1088	14	22	0.000000	~
5	1	1	1	9	2	1356	1078	15	32	31.195244	es
4	1	1	1	10	0	820	1099	491	129	-1	
5	1	1	1	10	1	820	1099	19	129	78.317780	|
5	1	1	1	10	2	1022	1160	29	35	21.585121	ee)
5	1	1	1	10	3	1107	1147	25	39	55.217293	a
5	1	1	1	10	4	1307	1145	4	3	43.395355	|
4	1	1	1	11	0	365	1428	1364	71	-1	
5	1	1	1	11	1	365	1428	107	44	16.582779	Ve
5	1	1	1	11	2	1672	1434	57	65	75.569939	6
4	1	1	1	12	0	634	1574	709	45	-1	
5	1	1	1	12	1	634	1594	11	6	62.883942	2
5	1	1	1	12	2	818	1574	88	34	29.354927	awe
5	1	1	1	12	3	973	1581	42	22	22.764595	&.
5	1	1	1	12	4	1071	1580	87	39	0.000000	“Qa
5	1	1	1	12	5	1210	1581	61	27	0.000000	/e\
5	1	1	1	12	6	1326	1575	17	27	89.036644	¢
4	1	1	1	13	0	831	1602	791	46	-1	
5	1	1	1	13	1	831	1603	76	27	71.010696	(yy
5	1	1	1	13	2	952	1602	87	39	74.705452	we
5	1	1	1	13	3	1084	1607	14	21	0.000000	y
5	1	1	1	13	4	1109	1610	47	18	10.350845	a.
5	1	1	1	13	5	1201	1604	9	15	31.673569	es
5	1	1	1	13	6	1228	1604	28	28	55.131969	4
5	1	1	1	13	7	1267	1612	6	28	78.202919	|
5	1	1	1	13	8	1324	1611	18	17	70.876480	e
5	1	1	1	13	9	1570	1619	52	29	48.442879	~
4	1	1	1	14	0	401	1703	52	41	-1	
5	1	1	1	14	1	401	1703	52	41	65.379440	a»)
4	1	1	1	15	0	348	1738	389	75	-1	
5	1	1	1	15	1	348	1738	91	72	2.378273	F
5	1	1	1	15	2	673	1758	64	55	89.304756	©
4	1	1	1	16	0	364	1846	764	45	-1	
5	1	1	1	16	1	364	1884	10	4	58.942394	_
5	1	1	1	16	2	1055	1846	41	45	45.646683	pee
5	1	1	1	16	3	1113	1862	15	12	81.822685	r
4	1	1	1	17	0	1036	1970	594	37	-1	
5	1	1	1	17	1	1036	1988	22	19	34.684158	d
5	1	1	1	17	2	1562	1970	68	36	16.540451	@®
4	1	1	1	18	0	1564	2014	214	112	-1	
5	1	1	1	18	1	1564	2014	214	112	30.186455	Oo.
