level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	240	1624	1688	-1	
3	1	1	1	0	0	0	240	1624	1688	-1	
4	1	1	1	1	0	0	240	1536	101	-1	
5	1	1	1	1	1	0	240	49	101	0.000000	£
5	1	1	1	1	2	271	262	60	42	96.750435	to
5	1	1	1	1	3	353	252	199	68	95.927574	design
5	1	1	1	1	4	575	271	32	32	95.075203	a
5	1	1	1	1	5	628	252	422	68	95.766563	world-leading
5	1	1	1	1	6	1077	256	231	64	96.144638	printing
5	1	1	1	1	7	1330	262	206	57	96.779671	system
4	1	1	1	2	0	0	340	970	62	-1	
5	1	1	1	2	1	0	388	53	14	48.917870	=
5	1	1	1	2	2	271	340	85	53	96.885719	for
5	1	1	1	2	3	375	341	240	52	96.430153	Chinese
5	1	1	1	2	4	638	341	332	52	96.781380	characters.
4	1	1	1	3	0	409	430	1018	67	-1	
5	1	1	1	3	1	409	430	202	67	95.510681	Finally,
5	1	1	1	3	2	658	449	9	32	91.396126	a
5	1	1	1	3	3	691	432	252	65	91.396126	29-page
5	1	1	1	3	4	965	430	219	67	96.826561	sample
5	1	1	1	3	5	1208	430	152	52	96.543297	book
5	1	1	1	3	6	1381	433	46	48	96.937782	in
4	1	1	1	4	0	274	518	1313	68	-1	
5	1	1	1	4	1	274	518	240	53	96.721260	Chinese
5	1	1	1	4	2	535	536	115	34	96.093727	was
5	1	1	1	4	3	675	518	212	68	96.744911	printed
5	1	1	1	4	4	913	522	47	47	96.868629	in
5	1	1	1	4	5	987	520	157	51	96.006248	1980.
5	1	1	1	4	6	1169	522	35	48	95.431229	It
5	1	1	1	4	7	1222	537	116	33	95.464767	was
5	1	1	1	4	8	1357	518	95	52	95.464767	the
5	1	1	1	4	9	1472	518	115	52	96.398880	first
4	1	1	1	5	0	276	607	1176	67	-1	
5	1	1	1	5	1	276	607	153	52	96.545670	book
5	1	1	1	5	2	450	611	46	47	95.631287	in
5	1	1	1	5	3	520	607	173	52	95.903397	China
5	1	1	1	5	4	712	617	60	42	96.623924	to
5	1	1	1	5	5	797	607	71	52	96.397667	be
5	1	1	1	5	6	893	607	213	67	96.036263	printed
5	1	1	1	5	7	1129	607	124	52	96.447701	with
5	1	1	1	5	8	1275	610	177	64	95.774620	Wang
4	1	1	1	6	0	273	695	1144	68	-1	
5	1	1	1	6	1	273	699	196	49	7.172546	Xuan’s
5	1	1	1	6	2	490	705	206	58	96.439339	system
5	1	1	1	6	3	718	695	84	53	96.474106	for
5	1	1	1	6	4	822	696	240	52	96.791290	Chinese
5	1	1	1	6	5	1084	696	333	52	96.694809	characters.
4	1	1	1	7	0	276	1046	1314	43	-1	
5	1	1	1	7	1	276	1051	93	38	95.953796	Wang
5	1	1	1	7	2	377	1051	93	29	96.833054	Xuan
5	1	1	1	7	3	482	1055	92	25	96.422638	wrote
5	1	1	1	7	4	585	1050	52	30	96.712143	the
5	1	1	1	7	5	648	1051	201	37	96.682732	information
5	1	1	1	7	6	860	1051	79	29	96.625885	used
5	1	1	1	7	7	939	1051	60	37	96.627945	for
5	1	1	1	7	8	1005	1051	121	38	96.809334	storing
5	1	1	1	7	9	1136	1051	51	29	96.833054	the
5	1	1	1	7	10	1199	1051	162	29	93.263954	character
5	1	1	1	7	11	1371	1046	39	38	24.272652	{{]
5	1	1	1	7	12	1428	1073	1	13	92.692368	,
5	1	1	1	7	13	1444	1051	65	29	94.615532	and
5	1	1	1	7	14	1517	1051	73	29	94.615532	then
4	1	1	1	8	0	272	1098	989	38	-1	
5	1	1	1	8	1	272	1098	161	30	96.572937	corrected
5	1	1	1	8	2	440	1098	32	29	96.879944	in
5	1	1	1	8	3	485	1098	56	29	96.084747	red
5	1	1	1	8	4	548	1098	53	29	96.662224	the
5	1	1	1	8	5	611	1098	146	29	96.723259	mistakes
5	1	1	1	8	6	768	1098	33	29	96.741150	in
5	1	1	1	8	7	812	1098	53	29	96.819939	the
5	1	1	1	8	8	875	1098	102	38	96.537880	image
5	1	1	1	8	9	988	1098	39	38	96.905357	of
5	1	1	1	8	10	1031	1098	51	30	96.699448	the
5	1	1	1	8	11	1094	1098	167	30	96.625839	character.
4	1	1	1	9	0	490	1414	1113	75	-1	
5	1	1	1	9	1	490	1429	250	48	0.000000	E~
5	1	1	1	9	2	1067	1420	208	69	36.496498	ee
5	1	1	1	9	3	1291	1443	21	28	53.831589	=
5	1	1	1	9	4	1331	1414	175	73	16.906898	Sadie.
5	1	1	1	9	5	1521	1427	82	54	30.937988	ite
4	1	1	1	10	0	52	1622	1455	43	-1	
5	1	1	1	10	1	52	1622	27	43	36.314453	vee
5	1	1	1	10	2	177	1630	16	6	22.806885	=
