level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	0	1778	2200	-1	
3	1	1	1	0	0	0	0	1778	2200	-1	
4	1	1	1	1	0	48	0	916	23	-1	
5	1	1	1	1	1	48	4	7	1	56.994095	Z
5	1	1	1	1	2	205	0	41	23	37.742634	SS
5	1	1	1	1	3	300	1	70	13	24.668121	ee
5	1	1	1	1	4	434	6	43	7	10.329781	ee
5	1	1	1	1	5	520	0	20	18	24.085068	ee
5	1	1	1	1	6	553	0	20	18	30.514381	ee
5	1	1	1	1	7	590	7	2	4	22.288986	a
5	1	1	1	1	8	608	1	5	9	30.481171	-
5	1	1	1	1	9	629	0	40	18	35.963211	oe
5	1	1	1	1	10	721	1	47	4	19.472260	ee
5	1	1	1	1	11	790	1	8	7	24.687836	—
5	1	1	1	1	12	856	2	3	4	24.687836	ee
5	1	1	1	1	13	959	4	5	2	34.862427	—
4	1	1	1	2	0	197	0	1320	43	-1	
5	1	1	1	2	1	197	9	13	33	24.761093	Pa
5	1	1	1	2	2	315	10	80	26	21.953476	ety
5	1	1	1	2	3	453	16	8	7	0.000000	—
5	1	1	1	2	4	580	11	38	14	32.188866	8
5	1	1	1	2	5	634	5	65	19	45.617428	Sh
5	1	1	1	2	6	767	8	69	20	30.760315	ee
5	1	1	1	2	7	1012	0	85	43	42.703342	Bees
5	1	1	1	2	8	1118	1	44	19	20.656975	a2
5	1	1	1	2	9	1217	4	7	2	41.732468	Ss
5	1	1	1	2	10	1242	1	182	17	32.192055	Se
5	1	1	1	2	11	1448	1	69	6	30.248184	RZ
4	1	1	1	3	0	21	45	1564	65	-1	
5	1	1	1	3	1	21	64	74	43	18.236801	r=,
5	1	1	1	3	2	182	75	3	1	66.862610	-
5	1	1	1	3	3	231	63	59	45	44.762840	ay
5	1	1	1	3	4	315	46	134	61	50.171871	aa)
5	1	1	1	3	5	486	62	9	17	53.160339	2
5	1	1	1	3	6	576	63	26	3	82.371880	==
