level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	587	1778	1613	-1	
3	1	1	1	0	0	1561	587	217	48	-1	
4	1	1	1	1	0	1598	587	179	29	-1	
5	1	1	1	1	1	1598	613	1	3	0.000000	.
5	1	1	1	1	2	1672	587	105	26	21.222565	eae
4	1	1	1	2	0	1561	614	217	21	-1	
5	1	1	1	2	1	1561	630	6	5	72.693100	_
5	1	1	1	2	2	1598	618	3	4	22.349236	©
5	1	1	1	2	3	1642	614	136	18	39.311966	Sa
3	1	1	2	0	0	7	643	1771	531	-1	
4	1	1	2	1	0	1447	643	294	54	-1	
5	1	1	2	1	1	1447	667	41	30	14.426506	a
5	1	1	2	1	2	1514	652	44	23	58.691414	oD.
5	1	1	2	1	3	1597	652	99	20	2.786194	<a
5	1	1	2	1	4	1706	643	35	26	29.326691	rae
4	1	1	2	2	0	1240	756	538	42	-1	
5	1	1	2	2	1	1240	782	16	11	26.346809	ts
5	1	1	2	2	2	1313	771	19	27	48.696938	FA
5	1	1	2	2	3	1389	776	3	1	0.000000	-
5	1	1	2	2	4	1460	768	20	15	35.641502	a
5	1	1	2	2	5	1519	773	3	2	0.000000	s
5	1	1	2	2	6	1568	768	12	6	0.000000	e
5	1	1	2	2	7	1690	762	13	11	1.651245	of
5	1	1	2	2	8	1740	756	38	18	39.654240	ae
4	1	1	2	3	0	1214	811	526	57	-1	
5	1	1	2	3	1	1214	819	74	49	4.103363	1S”
5	1	1	2	3	2	1400	811	118	45	37.864246	Mise
5	1	1	2	3	3	1566	807	197	39	19.147758	<i,
4	1	1	2	4	0	60	964	1716	70	-1	
5	1	1	2	4	1	60	1029	3	2	48.129097	%
5	1	1	2	4	2	156	1026	17	8	0.000000	*-
5	1	1	2	4	3	236	1030	4	2	0.000000	:
5	1	1	2	4	4	473	1019	25	6	24.473328	a
5	1	1	2	4	5	694	1009	3	2	15.237885	.
5	1	1	2	4	6	757	1008	42	6	0.000000	Sa.
5	1	1	2	4	7	1050	992	32	7	18.281464	RE
5	1	1	2	4	8	1097	991	51	10	46.812115	eee
5	1	1	2	4	9	1179	986	41	14	0.000000	fae
5	1	1	2	4	10	1268	981	110	15	23.077332	ee
5	1	1	2	4	11	1457	974	105	16	25.749001	EEE
5	1	1	2	4	12	1614	977	3	1	0.000000	:
5	1	1	2	4	13	1674	964	102	15	0.000000	Bez
4	1	1	2	5	0	7	1002	1769	76	-1	
