level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	117	1075	1661	1125	-1	
3	1	1	1	0	0	117	1075	1661	1125	-1	
4	1	1	1	1	0	475	1075	468	168	-1	
5	1	1	1	1	1	475	1075	468	168	18.752251	ti
4	1	1	1	2	0	331	1383	1447	264	-1	
5	1	1	1	2	1	331	1425	91	200	34.317596	MA
5	1	1	1	2	2	479	1419	152	228	38.212891	bo
5	1	1	1	2	3	1200	1444	331	144	15.671356	<«
5	1	1	1	2	4	1708	1383	70	150	15.671356	”
4	1	1	1	3	0	117	1808	1216	392	-1	
5	1	1	1	3	1	117	2011	271	119	0.000000	ms"
5	1	1	1	3	2	679	1808	654	392	46.445290	Fg
