level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	156	198	1459	1718	-1	
3	1	1	1	0	0	604	198	437	57	-1	
4	1	1	1	1	0	604	198	437	57	-1	
5	1	1	1	1	1	604	198	19	57	81.404373	‘
5	1	1	1	1	2	1038	249	3	4	0.000000	)
3	1	1	2	0	0	161	753	1356	743	-1	
4	1	1	2	1	0	223	758	1264	82	-1	
5	1	1	2	1	1	223	819	44	15	47.501480	Es
5	1	1	2	1	2	425	753	91	64	29.892410	wy
5	1	1	2	1	3	1442	758	45	82	21.179771	y
5	1	1	2	1	4	1503	784	10	53	10.366974	;
4	1	1	2	2	0	321	768	1196	168	-1	
5	1	1	2	2	1	178	838	227	75	44.189877	>>
5	1	1	2	2	2	599	877	143	26	31.204514	a
5	1	1	2	2	3	1134	768	187	168	25.395279	By
5	1	1	2	2	4	1414	840	103	58	31.266212	ri
4	1	1	2	3	0	161	1280	1157	97	-1	
5	1	1	2	3	1	161	1282	253	73	96.198578	From
5	1	1	2	3	2	449	1280	415	76	96.875961	Movable
5	1	1	2	3	3	899	1282	293	95	96.730446	Types
5	1	1	2	3	4	1226	1287	92	69	96.784927	to
4	1	1	2	4	0	162	1398	774	98	-1	
5	1	1	2	4	1	162	1398	481	96	96.001762	Computer
5	1	1	2	4	2	676	1400	260	96	96.998909	Bytes
3	1	1	3	0	0	156	1582	1459	334	-1	
4	1	1	3	1	0	294	1582	1159	68	-1	
5	1	1	3	1	1	294	1586	47	48	96.612915	In
5	1	1	3	1	2	362	1582	95	53	96.216553	the
5	1	1	3	1	3	484	1585	186	58	96.313141	1980s,
5	1	1	3	1	4	693	1586	176	64	96.465515	Wang
5	1	1	3	1	5	891	1586	153	49	96.631966	Xuan
5	1	1	3	1	6	1068	1583	111	52	96.402908	and
5	1	1	3	1	7	1205	1582	78	53	96.394051	his
5	1	1	3	1	8	1300	1592	153	43	96.077278	team
4	1	1	3	2	0	160	1671	1455	67	-1	
5	1	1	3	2	1	160	1671	256	52	96.597809	invented
5	1	1	3	2	2	439	1689	71	33	95.785805	an
5	1	1	3	2	3	532	1675	257	63	96.251350	amazing
5	1	1	3	2	4	811	1681	225	57	96.150513	system.
5	1	1	3	2	5	1061	1675	34	48	93.545349	It
5	1	1	3	2	6	1117	1671	170	52	95.282288	made
5	1	1	3	2	7	1310	1675	35	48	95.282288	it
5	1	1	3	2	8	1368	1671	247	67	96.543472	possible
4	1	1	3	3	0	156	1760	1352	67	-1	
5	1	1	3	3	1	156	1770	59	42	96.880760	to
5	1	1	3	3	2	240	1778	98	34	96.213722	use
5	1	1	3	3	3	360	1760	240	52	96.128220	Chinese
5	1	1	3	3	4	623	1760	316	52	96.606697	characters
5	1	1	3	3	5	960	1778	72	34	96.403732	on
5	1	1	3	3	6	1056	1770	321	57	95.560577	computers
5	1	1	3	3	7	1396	1760	112	52	95.560577	and
4	1	1	3	4	0	161	1848	780	68	-1	
5	1	1	3	4	1	161	1852	138	64	96.930740	print
5	1	1	3	4	2	315	1849	153	52	96.516930	them
5	1	1	3	4	3	491	1848	123	52	96.516930	with
5	1	1	3	4	4	640	1849	301	52	96.623611	machines.
