level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	163	1778	1877	-1	
3	1	1	1	0	0	159	163	1366	512	-1	
4	1	1	1	1	0	159	163	1366	68	-1	
5	1	1	1	1	1	159	174	292	57	96.187561	computer
5	1	1	1	1	2	470	164	237	52	96.676239	seemed
5	1	1	1	1	3	730	182	64	34	96.674995	as
5	1	1	1	1	4	815	163	229	53	96.534241	difficult
5	1	1	1	1	5	1062	182	64	33	96.588951	as
5	1	1	1	1	6	1151	164	257	67	96.762154	reaching
5	1	1	1	1	7	1429	164	96	52	96.955017	the
4	1	1	1	2	0	159	252	1218	67	-1	
5	1	1	1	2	1	159	253	96	66	96.955559	sky
5	1	1	1	2	2	275	262	57	42	96.992584	at
5	1	1	1	2	3	350	253	121	51	96.323143	that
5	1	1	1	2	4	488	256	148	48	96.323143	time.
5	1	1	1	2	5	658	255	170	50	96.503876	Some
5	1	1	1	2	6	847	252	213	67	96.516853	foreign
5	1	1	1	2	7	1085	262	292	57	96.794044	computer
4	1	1	1	3	0	159	341	1189	55	-1	
5	1	1	1	3	1	159	345	272	48	96.740456	scientists
5	1	1	1	3	2	454	359	138	34	95.670433	even
5	1	1	1	3	3	615	341	120	52	95.670433	said
5	1	1	1	3	4	757	341	121	51	96.720856	that
5	1	1	1	3	5	1216	385	132	11	31.516571	pees
4	1	1	1	4	0	159	430	1283	90	-1	
5	1	1	1	4	1	159	430	240	52	96.662766	Chinese
5	1	1	1	4	2	421	430	316	52	96.417763	characters
5	1	1	1	4	3	760	430	161	52	96.848404	could
5	1	1	1	4	4	1413	434	29	86	28.867775	i
4	1	1	1	5	0	161	506	1256	79	-1	
5	1	1	1	5	1	161	536	165	34	96.743454	never
5	1	1	1	5	2	345	528	127	57	96.580139	step
5	1	1	1	5	3	495	522	111	48	96.484535	into
5	1	1	1	5	4	625	519	96	51	96.594978	the
5	1	1	1	5	5	743	519	187	66	94.027634	digital
4	1	1	1	6	0	159	627	127	48	-1	
5	1	1	1	6	1	159	627	127	48	96.066254	age.
3	1	1	2	0	0	1117	660	295	41	-1	
4	1	1	2	1	0	1117	660	295	41	-1	
5	1	1	2	1	1	1117	660	295	41	27.076324	a
5	1	1	2	1	2	1387	654	26	61	13.938332	|
3	1	1	3	0	0	0	897	1778	1143	-1	
4	1	1	3	1	0	0	897	1496	66	-1	
5	1	1	3	1	1	0	904	18	24	45.660103	iN
5	1	1	3	1	2	22	936	14	20	11.488495	.
5	1	1	3	1	3	981	897	111	63	22.683098	=—
5	1	1	3	1	4	1105	910	158	49	0.196609	ttn
5	1	1	3	1	5	1271	931	143	23	25.003578	anand
5	1	1	3	1	6	1424	943	72	20	19.549599	aii
4	1	1	3	2	0	1267	1995	511	45	-1	
5	1	1	3	2	1	1267	2008	10	18	24.402573	}
5	1	1	3	2	2	1422	2009	10	7	0.000000	-
5	1	1	3	2	3	1538	2008	35	29	30.441803	Cy
5	1	1	3	2	4	1622	1991	32	53	25.817177	~~
5	1	1	3	2	5	1746	2003	32	37	2.920418	ae
