level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	9	8	1344	1267	9	35	14.237282	i
5	1	1	1	9	9	1434	1281	138	18	25.252205	—————
4	1	1	1	10	0	242	1460	1536	30	-1	
5	1	1	1	10	1	242	1471	19	12	42.935566	~~
5	1	1	1	10	2	347	1460	23	28	11.587646	|
5	1	1	1	10	3	411	1473	36	16	39.929451	j=
5	1	1	1	10	4	532	1483	3	2	58.975658	E
5	1	1	1	10	5	611	1469	159	20	44.595924	=
5	1	1	1	10	6	816	1460	132	29	48.375683	Sa
5	1	1	1	10	7	969	1473	20	12	34.189079	<a
5	1	1	1	10	8	1480	1465	298	25	60.273335	—
4	1	1	1	11	0	301	1578	1450	82	-1	
5	1	1	1	11	1	301	1616	156	39	42.929821	SS.
5	1	1	1	11	2	540	1632	159	22	14.080818	seg
5	1	1	1	11	3	1005	1589	16	58	65.324730	=
5	1	1	1	11	4	1026	1589	40	71	63.988297	=
5	1	1	1	11	5	1100	1616	196	37	0.000000	——
5	1	1	1	11	6	1334	1587	91	70	82.232407	—
5	1	1	1	11	7	1444	1578	115	79	56.581551	=
5	1	1	1	11	8	1568	1627	183	26	4.546158	———=
4	1	1	1	12	0	39	1964	1739	107	-1	
5	1	1	1	12	1	39	1993	14	7	49.670826	:
5	1	1	1	12	2	240	1981	45	12	81.256042	=
5	1	1	1	12	3	635	1964	232	107	19.009888	—<—_
5	1	1	1	12	4	1561	1965	114	58	0.000000	~~
4	1	1	1	13	0	9	2007	1653	89	-1	
5	1	1	1	13	1	9	2007	151	37	38.991909	ag
5	1	1	1	13	2	920	2023	536	52	0.278435	———ee.
5	1	1	1	13	3	1538	2007	124	89	6.726547	‘6
4	1	1	1	14	0	52	2081	92	21	-1	
5	1	1	1	14	1	52	2081	18	11	18.118881	Se
5	1	1	1	14	2	113	2083	31	19	49.676933	od
4	1	1	1	15	0	182	2115	120	37	-1	
5	1	1	1	15	1	182	2115	120	37	29.821945	Ah:
4	1	1	1	16	0	445	2163	78	37	-1	
5	1	1	1	16	1	445	2163	78	37	14.036011	—_
