level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	3	773	1755	1300	-1	
3	1	1	1	0	0	3	773	1775	1300	-1	
4	1	1	1	1	0	13	773	674	50	-1	
5	1	1	1	1	1	13	784	158	39	43.347012	ee
5	1	1	1	1	2	179	779	55	33	25.879944	ae
5	1	1	1	1	3	261	773	68	37	9.335518	=
5	1	1	1	1	4	343	784	148	38	22.291443	Fe
5	1	1	1	1	5	618	784	69	31	12.327721	PE.
4	1	1	1	2	0	8	868	826	40	-1	
5	1	1	1	2	1	8	886	3	2	41.267090	=
5	1	1	1	2	2	56	884	10	5	0.000000	=
5	1	1	1	2	3	118	883	57	11	20.036133	an
5	1	1	1	2	4	220	876	64	20	23.061951	fx
5	1	1	1	2	5	326	870	13	9	0.000000	i
5	1	1	1	2	6	349	872	35	26	50.060226	LZ
5	1	1	1	2	7	394	879	14	29	21.459953	oa
5	1	1	1	2	8	429	869	48	24	10.817482	os
5	1	1	1	2	9	501	871	39	13	0.000000	ee
5	1	1	1	2	10	625	869	21	27	0.000000	P
5	1	1	1	2	11	675	870	2	2	1.842545	;
5	1	1	1	2	12	752	868	20	31	37.226528	=
5	1	1	1	2	13	793	881	8	12	0.000000	oS
5	1	1	1	2	14	831	895	3	2	15.911102	A
4	1	1	1	3	0	3	985	1477	149	-1	
5	1	1	1	3	1	3	1005	388	105	45.830452	me
5	1	1	1	3	2	818	985	182	149	28.676506	ek,
4	1	1	1	4	0	157	1368	1497	58	-1	
5	1	1	1	4	1	157	1368	91	58	21.494751	“Th
5	1	1	1	4	2	444	1387	107	30	35.015831	ey
5	1	1	1	4	3	650	1368	3	5	0.000000	;
5	1	1	1	4	4	1529	1392	4	3	32.255730	|
5	1	1	1	4	5	1600	1380	54	31	18.354782	a
4	1	1	1	5	0	259	1503	1499	108	-1	
5	1	1	1	5	1	259	1503	399	108	22.990005	«gare
5	1	1	1	5	2	674	1511	118	57	47.786274	2.
5	1	1	1	5	3	830	1523	232	46	45.416187	Se
5	1	1	1	5	4	1370	1515	388	45	39.349503	ee
4	1	1	1	6	0	422	1564	1177	96	-1	
5	1	1	1	6	1	422	1596	44	7	52.507954	=~
5	1	1	1	6	2	520	1581	40	16	13.089973	og.
5	1	1	1	6	3	576	1594	32	20	14.379311	ed
5	1	1	1	6	4	658	1606	16	8	37.086712	s
5	1	1	1	6	5	724	1567	48	46	0.000000	x
5	1	1	1	6	6	803	1589	26	14	33.964249	7S,
5	1	1	1	6	7	968	1599	24	16	9.891884	“4
5	1	1	1	6	8	1010	1597	37	13	9.891884	ote
5	1	1	1	6	9	1063	1589	1	3	0.000000	,
5	1	1	1	6	10	1095	1564	49	53	41.565819	ah
5	1	1	1	6	11	1193	1587	27	53	18.328331	i)
5	1	1	1	6	12	1263	1591	8	10	48.784302	2
5	1	1	1	6	13	1333	1566	266	94	0.419098	yah
4	1	1	1	7	0	1027	1662	254	21	-1	
5	1	1	1	7	1	1027	1662	37	21	29.148438	a
5	1	1	1	7	2	1129	1664	71	16	27.945137	ey
5	1	1	1	7	3	1278	1666	3	2	22.108063	;
4	1	1	1	8	0	1199	1862	25	23	-1	
5	1	1	1	8	1	1199	1862	25	23	40.690880	Vv,
4	1	1	1	9	0	1142	2011	506	44	-1	
5	1	1	1	9	1	1142	2011	21	44	0.000000	P)
4	1	1	1	10	0	1105	2051	516	22	-1	
5	1	1	1	10	1	1105	2056	81	17	48.225014	rr
5	1	1	1	10	2	1607	2051	14	13	30.244881	pe
