level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	129	419	1648	1406	-1	
3	1	1	1	0	0	256	419	1249	448	-1	
4	1	1	1	1	0	256	419	675	210	-1	
5	1	1	1	1	1	256	419	675	210	19.238571	IMVEIGIE
4	1	1	1	2	0	624	701	881	166	-1	
5	1	1	1	2	1	624	701	881	166	0.000000	INeedIes
3	1	1	2	0	0	169	979	852	329	-1	
4	1	1	2	1	0	169	979	839	329	-1	
5	1	1	2	1	1	169	979	236	158	59.916122	_
5	1	1	2	1	2	726	986	282	322	26.829681	@&
3	1	1	3	0	0	129	1442	1648	383	-1	
4	1	1	3	1	0	129	1442	1648	383	-1	
5	1	1	3	1	1	129	1578	175	190	38.663845	Ss
5	1	1	3	1	2	576	1531	152	260	0.000000	‘)
5	1	1	3	1	3	938	1592	5	3	76.617027	|
5	1	1	3	1	4	1044	1442	192	383	44.156425	p
5	1	1	3	1	5	1444	1511	211	215	20.349571	my
5	1	1	3	1	6	1708	1515	69	154	14.702751	N
