level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	157	157	1607	501	-1	
3	1	1	1	0	0	157	157	1607	502	-1	
4	1	1	1	1	0	157	157	906	98	-1	
5	1	1	1	1	1	157	157	225	98	96.937668	Why
5	1	1	1	1	2	416	159	414	74	96.453491	Measure
5	1	1	1	1	3	866	157	197	76	96.697174	Me?
4	1	1	1	2	0	295	341	1292	82	-1	
5	1	1	1	2	1	295	344	40	49	88.989754	Is
5	1	1	1	2	2	358	359	86	49	96.429932	my
5	1	1	1	2	3	466	341	189	67	96.644333	height
5	1	1	1	2	4	675	359	64	34	96.592659	so
5	1	1	1	2	5	764	343	329	65	95.916077	important?
5	1	1	1	2	6	1569	411	18	12	7.804077	;
4	1	1	1	3	0	1356	462	376	93	-1	
5	1	1	1	3	1	1356	503	18	30	51.579117	~
5	1	1	1	3	2	1497	517	124	22	13.709183	REMAND
5	1	1	1	3	3	1643	462	89	93	23.604568	mae
4	1	1	1	4	0	879	575	885	83	-1	
5	1	1	1	4	1	798	598	146	60	25.921242	he
5	1	1	1	4	2	1253	575	65	61	0.000000	®
5	1	1	1	4	3	1514	586	145	72	39.313145	aS
5	1	1	1	4	4	1698	579	66	72	21.542137	Kt
