level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	340	1781	1247	-1	
3	1	1	1	0	0	0	340	1778	1247	-1	
4	1	1	1	1	0	289	340	1219	68	-1	
5	1	1	1	1	1	289	341	112	52	94.663895	The
5	1	1	1	1	2	426	351	145	42	94.663895	most
5	1	1	1	1	3	592	345	317	63	96.408569	interesting
5	1	1	1	1	4	937	351	122	57	96.686714	part
5	1	1	1	1	5	1080	340	59	53	96.594048	of
5	1	1	1	1	6	1154	341	96	52	96.778549	the
5	1	1	1	1	7	1269	345	103	63	96.448242	trip
5	1	1	1	1	8	1392	359	116	34	96.521523	was
4	1	1	1	2	0	160	430	1410	67	-1	
5	1	1	1	2	1	160	433	171	64	96.672714	going
5	1	1	1	2	2	351	430	238	67	95.413620	through
5	1	1	1	2	3	610	430	96	52	96.079636	the
5	1	1	1	2	4	728	430	158	52	96.699097	canal
5	1	1	1	2	5	912	430	164	52	96.699097	locks.
5	1	1	1	2	6	1101	430	165	52	96.481316	Locks
5	1	1	1	2	7	1288	448	93	34	96.451935	are
5	1	1	1	2	8	1405	440	165	57	96.874634	gates
4	1	1	1	3	0	160	519	1417	66	-1	
5	1	1	1	3	1	160	537	71	33	96.555046	on
5	1	1	1	3	2	252	519	94	51	96.555046	the
5	1	1	1	3	3	368	528	181	42	96.202499	water.
5	1	1	1	3	4	570	519	146	66	95.842163	They
5	1	1	1	3	5	737	536	101	34	95.579323	can
5	1	1	1	3	6	863	519	221	66	95.579323	change
5	1	1	1	3	7	1104	519	95	51	96.356964	the
5	1	1	1	3	8	1220	528	172	42	96.793678	water
5	1	1	1	3	9	1414	519	163	51	96.279404	levels
4	1	1	1	4	0	159	608	1360	67	-1	
5	1	1	1	4	1	159	608	111	52	95.506714	and
5	1	1	1	4	2	295	608	158	52	95.506714	allow
5	1	1	1	4	3	472	609	152	66	96.729805	ships
5	1	1	1	4	4	643	618	59	42	95.803619	to
5	1	1	1	4	5	726	627	161	33	96.722862	move
5	1	1	1	4	6	911	627	73	48	96.194321	up
5	1	1	1	4	7	1006	609	111	51	95.464600	and
5	1	1	1	4	8	1142	609	182	51	95.464600	down.
5	1	1	1	4	9	1347	609	172	52	96.843773	China
4	1	1	1	5	0	158	695	1231	68	-1	
5	1	1	1	5	1	158	714	116	34	96.611145	was
5	1	1	1	5	2	292	696	96	52	96.123001	the
5	1	1	1	5	3	407	695	117	53	96.123001	first
5	1	1	1	5	4	543	706	227	57	96.857056	country
5	1	1	1	5	5	787	706	60	42	96.271790	to
5	1	1	1	5	6	872	696	145	52	95.787071	build
5	1	1	1	5	7	1043	696	155	52	96.416603	canal
5	1	1	1	5	8	1226	696	163	52	95.970497	locks.
4	1	1	1	6	0	295	785	1314	67	-1	
5	1	1	1	6	1	295	788	199	63	96.250160	During
5	1	1	1	6	2	520	803	97	33	95.630768	our
5	1	1	1	6	3	635	788	115	64	96.571327	trip,
5	1	1	1	6	4	772	803	85	33	96.571327	we
5	1	1	1	6	5	880	785	202	66	96.360672	always
5	1	1	1	6	6	1107	794	96	58	96.465363	put
5	1	1	1	6	7	1224	803	98	33	96.724892	our
5	1	1	1	6	8	1345	785	171	66	96.724892	kayak
5	1	1	1	6	9	1538	803	71	33	96.617180	on
4	1	1	1	7	0	159	874	1390	68	-1	
5	1	1	1	7	1	159	894	32	31	94.363159	a
5	1	1	1	7	2	217	875	197	66	94.363159	bigger
5	1	1	1	7	3	434	875	121	67	96.530258	ship
5	1	1	1	7	4	574	884	60	42	96.828033	to
5	1	1	1	7	5	657	893	75	48	96.056587	go
5	1	1	1	7	6	751	874	239	67	96.413795	through
5	1	1	1	7	7	1011	875	95	51	96.338722	the
5	1	1	1	7	8	1132	875	163	51	95.860153	locks.
5	1	1	1	7	9	1321	878	96	48	96.534576	But
5	1	1	1	7	10	1438	893	111	33	95.718460	one
4	1	1	1	8	0	5	1071	1776	47	-1	
5	1	1	1	8	1	5	1071	15	8	23.308708	>
5	1	1	1	8	2	52	1098	37	10	56.871521	phe
5	1	1	1	8	3	169	1098	2	2	0.000000	.
5	1	1	1	8	4	248	1071	68	47	31.538002	ae
5	1	1	1	8	5	354	1080	18	11	0.000000	e
5	1	1	1	8	6	404	1111	8	3	78.130966	4
5	1	1	1	8	7	440	1085	5	8	24.023903	bg?
5	1	1	1	8	8	540	1098	32	15	43.917027	te
5	1	1	1	8	9	891	1095	24	23	43.852386	“a
5	1	1	1	8	10	937	1091	17	19	40.720463	a
5	1	1	1	8	11	1012	1110	22	4	61.692413	mn
5	1	1	1	8	12	1491	1106	2	2	32.977692	‘
5	1	1	1	8	13	1563	1112	3	2	22.452866	‘
5	1	1	1	8	14	1648	1084	38	24	41.627689	Se
5	1	1	1	8	15	1713	1079	68	39	44.714493	cue
4	1	1	1	9	0	0	1547	1702	40	-1	
5	1	1	1	9	1	0	1550	54	21	43.026550	~~
5	1	1	1	9	2	70	1547	29	32	37.610092	ail
5	1	1	1	9	3	121	1552	11	35	29.713333	Ny
5	1	1	1	9	4	146	1554	65	30	28.536957	oe
5	1	1	1	9	5	231	1569	8	7	72.116455	“
5	1	1	1	9	6	1187	1561	21	15	3.170586	=
5	1	1	1	9	7	1325	1567	8	5	43.301453	a
5	1	1	1	9	8	1405	1555	3	4	30.977440	7
5	1	1	1	9	9	1451	1569	38	18	14.834274	Tz
