level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	105	66	1673	2028	-1	
3	1	1	1	0	0	105	66	1673	2134	-1	
4	1	1	1	1	0	160	66	1316	247	-1	
5	1	1	1	1	1	160	159	376	96	96.372063	Naming
5	1	1	1	1	2	567	156	152	77	96.725639	the
5	1	1	1	1	3	756	156	160	78	96.861107	Cat
5	1	1	1	1	4	1298	66	103	247	71.198830	\
5	1	1	1	1	5	1430	168	46	108	93.215240	\
4	1	1	1	2	0	289	326	1223	74	-1	
5	1	1	1	2	1	289	341	174	52	96.119858	There
5	1	1	1	2	2	483	359	116	34	96.795631	was
5	1	1	1	2	3	620	359	143	34	96.207428	once
5	1	1	1	2	4	785	360	32	32	95.799217	a
5	1	1	1	2	5	842	359	127	33	95.322357	man
5	1	1	1	2	6	992	341	177	52	95.799980	called
5	1	1	1	2	7	1194	343	67	49	87.716034	Oi
5	1	1	1	2	8	1281	344	128	48	96.195663	Yan.
5	1	1	1	2	9	1443	326	69	74	96.468323	He
4	1	1	1	3	0	161	430	1617	76	-1	
5	1	1	1	3	1	161	430	110	52	96.441666	had
5	1	1	1	3	2	294	448	32	33	93.575630	a
5	1	1	1	3	3	350	439	91	43	95.685455	cat
5	1	1	1	3	4	463	430	205	52	96.211838	named
5	1	1	1	3	5	689	433	158	64	96.782791	Tiger
5	1	1	1	3	6	867	432	121	50	96.910500	Cat.
5	1	1	1	3	7	1587	454	191	52	41.715473	N=
4	1	1	1	4	0	292	511	1463	100	-1	
5	1	1	1	4	1	292	521	127	50	96.438103	One
5	1	1	1	4	2	441	518	121	68	95.997269	day,
5	1	1	1	4	3	585	521	67	48	89.655045	Oi
5	1	1	1	4	4	674	522	109	47	96.863312	Yan
5	1	1	1	4	5	809	518	109	52	96.743073	had
5	1	1	1	4	6	941	536	162	34	95.839958	some
5	1	1	1	4	7	1125	528	198	58	96.809692	guests
5	1	1	1	4	8	1343	528	58	42	96.799187	at
5	1	1	1	4	9	1423	518	78	52	96.799187	his
5	1	1	1	4	10	1662	511	93	100	13.338242	Ti
4	1	1	1	5	0	161	606	1616	68	-1	
5	1	1	1	5	1	161	607	192	52	95.956337	house.
5	1	1	1	5	2	376	609	127	50	96.240486	One
5	1	1	1	5	3	526	617	168	57	96.734978	guest
5	1	1	1	5	4	712	607	137	60	96.417503	said,
5	1	1	1	5	5	873	610	215	64	96.022240	“Tigers
5	1	1	1	5	6	1108	625	95	34	95.531075	are
5	1	1	1	5	7	1222	606	182	53	96.775169	fierce.
4	1	1	1	6	0	161	695	1230	68	-1	
5	1	1	1	6	1	161	699	274	57	96.847694	However,
5	1	1	1	6	2	455	696	131	67	96.552170	they
5	1	1	1	6	3	605	714	96	34	96.391983	are
5	1	1	1	6	4	724	705	95	43	96.795212	not
5	1	1	1	6	5	839	714	64	34	96.763855	as
5	1	1	1	6	6	927	695	263	68	95.707634	powerful
5	1	1	1	6	7	1214	714	63	34	95.249954	as
5	1	1	1	6	8	1296	696	95	52	95.249954	the
4	1	1	1	7	0	159	784	1443	68	-1	
5	1	1	1	7	1	159	784	240	53	96.389496	Chinese
5	1	1	1	7	2	421	784	265	68	96.269997	dragons.
5	1	1	1	7	3	712	788	47	47	96.269997	In
5	1	1	1	7	4	784	802	86	50	96.138901	my
5	1	1	1	7	5	890	788	241	64	96.229584	opinion,
5	1	1	1	7	6	1154	802	104	50	96.801338	you
5	1	1	1	7	7	1282	784	199	53	96.227867	should
5	1	1	1	7	8	1505	784	97	52	96.630913	call
4	1	1	1	8	0	157	875	660	65	-1	
5	1	1	1	8	1	157	891	134	49	96.247437	your
5	1	1	1	8	2	310	883	90	42	96.247437	cat
5	1	1	1	8	3	423	876	224	64	96.458908	Dragon
5	1	1	1	8	4	671	875	146	50	89.357269	Cat.”
4	1	1	1	9	0	1250	1161	207	64	-1	
5	1	1	1	9	1	1250	1162	54	63	28.987671	ah
5	1	1	1	9	2	1391	1161	66	46	0.000000	 e.
4	1	1	1	10	0	1395	1239	41	31	-1	
5	1	1	1	10	1	1395	1239	41	31	68.718735	f°
4	1	1	1	11	0	1280	1269	343	77	-1	
5	1	1	1	11	1	1280	1269	49	63	28.656601	ar
5	1	1	1	11	2	1352	1286	50	60	88.866684	L
5	1	1	1	11	3	1593	1284	30	33	84.446228	))
4	1	1	1	12	0	648	1689	893	41	-1	
5	1	1	1	12	1	648	1693	74	22	12.041656	oe
5	1	1	1	12	2	1389	1695	20	25	28.054138	<
5	1	1	1	12	3	1440	1689	60	41	18.339577	nN
5	1	1	1	12	4	1534	1692	7	2	0.000000	;
4	1	1	1	13	0	105	1968	69	55	-1	
5	1	1	1	13	1	105	1968	69	55	0.000000	°
4	1	1	1	14	0	147	2026	1098	68	-1	
5	1	1	1	14	1	147	2039	46	33	97.017204	26
5	1	1	1	14	2	1078	2091	1	3	55.069580	y
