level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	156	340	1456	1503	-1	
3	1	1	1	0	0	156	340	1456	1503	-1	
4	1	1	1	1	0	160	340	1452	69	-1	
5	1	1	1	1	1	160	358	204	51	96.649292	money
5	1	1	1	1	2	381	358	116	37	96.567245	was
5	1	1	1	1	3	516	340	288	54	95.843697	seashells.
5	1	1	1	1	4	823	340	147	69	96.545090	They
5	1	1	1	1	5	989	358	146	35	96.287331	were
5	1	1	1	1	6	1155	340	171	62	90.987015	small,
5	1	1	1	1	7	1350	340	131	69	95.779892	light
5	1	1	1	1	8	1500	340	112	53	96.919334	and
4	1	1	1	2	0	159	429	1310	68	-1	
5	1	1	1	2	1	159	447	137	50	96.503357	easy
5	1	1	1	2	2	312	439	59	43	96.503357	to
5	1	1	1	2	3	392	444	153	53	96.230316	carry
5	1	1	1	2	4	563	429	233	53	96.230316	around.
5	1	1	1	2	5	815	429	179	53	96.449173	These
5	1	1	1	2	6	1015	429	272	53	96.449173	seashells
5	1	1	1	2	7	1307	447	162	35	96.829063	came
4	1	1	1	3	0	156	517	1347	69	-1	
5	1	1	1	3	1	156	517	140	54	94.993309	from
5	1	1	1	3	2	316	517	243	69	94.993309	faraway
5	1	1	1	3	3	577	536	147	35	96.385193	seas.
5	1	1	1	3	4	744	517	121	54	95.457268	This
5	1	1	1	3	5	887	518	171	53	95.404099	made
5	1	1	1	3	6	1076	518	153	53	95.404099	them
5	1	1	1	3	7	1254	536	116	35	95.889320	rare
5	1	1	1	3	8	1392	518	111	53	95.889320	and
4	1	1	1	4	0	156	606	272	54	-1	
5	1	1	1	4	1	156	606	272	54	96.420036	valuable.
4	1	1	1	5	0	630	1066	75	72	-1	
5	1	1	1	5	1	630	1066	75	72	40.980621	ey
4	1	1	1	6	0	455	1455	294	43	-1	
5	1	1	1	6	1	455	1492	21	6	55.705711	x
5	1	1	1	6	2	633	1455	116	31	4.739136	—
4	1	1	1	7	0	499	1602	878	80	-1	
5	1	1	1	7	1	499	1648	80	34	20.490372	oe
5	1	1	1	7	2	1322	1602	55	46	0.000000	~
4	1	1	1	8	0	523	1689	909	69	-1	
5	1	1	1	8	1	600	1689	267	69	41.036705	Ege
5	1	1	1	8	2	1429	1742	3	3	51.199707	3
4	1	1	1	9	0	432	1706	1028	137	-1	
5	1	1	1	9	1	432	1727	86	89	76.136597	/
5	1	1	1	9	2	603	1716	134	71	35.796036	a
5	1	1	1	9	3	1332	1706	128	137	18.851768	fs
