level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	245	1673	1850	-1	
3	1	1	1	0	0	0	245	1673	1850	-1	
4	1	1	1	1	0	159	245	1226	98	-1	
5	1	1	1	1	1	159	245	186	77	95.888885	The
5	1	1	1	1	2	381	247	199	75	93.685997	Rise
5	1	1	1	1	3	616	245	100	76	96.704025	of
5	1	1	1	1	4	743	247	275	95	95.825409	Paper
5	1	1	1	1	5	1050	247	335	96	95.653473	Money
4	1	1	1	2	0	0	426	1436	72	-1	
5	1	1	1	2	1	0	426	118	72	42.425453	=
5	1	1	1	2	2	294	433	205	49	96.284821	Bronze
5	1	1	1	2	3	519	430	112	52	95.262154	and
5	1	1	1	2	4	656	433	110	49	96.054474	iron
5	1	1	1	2	5	790	433	152	49	96.561134	coins
5	1	1	1	2	6	963	448	146	34	95.907959	were
5	1	1	1	2	7	1133	430	236	67	95.907959	popular
5	1	1	1	2	8	1389	433	47	48	96.706696	in
4	1	1	1	3	0	0	518	1600	71	-1	
5	1	1	1	3	1	0	518	379	71	15.908043	ancient
5	1	1	1	3	2	398	519	189	53	96.109673	China.
5	1	1	1	3	3	612	523	274	57	96.337051	However,
5	1	1	1	3	4	907	520	163	52	96.641754	these
5	1	1	1	3	5	1094	520	164	52	96.379623	metal
5	1	1	1	3	6	1283	523	152	49	96.540329	coins
5	1	1	1	3	7	1454	538	146	34	96.609215	were
4	1	1	1	4	0	42	603	1574	74	-1	
5	1	1	1	4	1	0	634	27	39	28.977211	-
5	1	1	1	4	2	116	603	137	74	34.233253	not
5	1	1	1	4	3	273	604	117	70	88.253067	very
5	1	1	1	4	4	419	607	269	52	96.308189	valuable.
5	1	1	1	4	5	707	607	147	67	96.878510	They
5	1	1	1	4	6	871	625	147	34	96.416183	were
5	1	1	1	4	7	1041	607	179	67	96.331085	heavy
5	1	1	1	4	8	1239	607	110	52	96.331085	and
5	1	1	1	4	9	1372	611	244	63	96.704514	carrying
4	1	1	1	5	0	0	691	1228	57	-1	
5	1	1	1	5	1	0	697	76	68	42.352112	=
5	1	1	1	5	2	150	687	117	82	93.264565	lots
5	1	1	1	5	3	286	695	60	53	96.673927	of
5	1	1	1	5	4	361	696	153	52	96.213173	them
5	1	1	1	5	5	536	696	214	52	95.262001	around
5	1	1	1	5	6	772	714	115	34	94.682999	was
5	1	1	1	5	7	910	696	133	52	94.682999	hard
5	1	1	1	5	8	1065	696	163	52	96.535194	work.
4	1	1	1	6	0	0	782	1541	73	-1	
5	1	1	1	6	1	0	782	494	75	0.000000	During
5	1	1	1	6	2	514	784	97	53	96.609947	the
5	1	1	1	6	3	635	785	270	51	96.786720	Northern
5	1	1	1	6	4	928	787	152	65	96.813774	Song
5	1	1	1	6	5	1105	788	245	64	93.296333	Dynasty
5	1	1	1	6	6	1369	787	172	58	36.075172	(960—
4	1	1	1	7	0	0	871	1525	69	-1	
5	1	1	1	7	1	0	873	77	67	0.000000	____
5	1	1	1	7	2	100	871	232	74	96.956093	1127),
5	1	1	1	7	3	356	873	211	67	96.798630	people
5	1	1	1	7	4	589	877	47	47	96.092834	in
5	1	1	1	7	5	660	873	232	52	96.500336	Sichuan
5	1	1	1	7	6	915	891	132	34	95.278069	area
5	1	1	1	7	7	1072	873	168	52	95.909363	made
5	1	1	1	7	8	1246	864	29	85	96.931305	a
5	1	1	1	7	9	1318	873	207	67	96.542152	special
4	1	1	1	8	0	0	955	1475	74	-1	
5	1	1	1	8	1	0	955	131	74	25.917152	___
5	1	1	1	8	2	145	961	124	73	96.776878	kind
5	1	1	1	8	3	297	979	59	55	96.933960	of
5	1	1	1	8	4	383	962	164	52	96.950180	ticket
5	1	1	1	8	5	566	962	177	52	93.219437	called
5	1	1	1	8	6	756	965	164	64	92.099617	jiaozi
5	1	1	1	8	7	938	961	85	53	96.932503	for
5	1	1	1	8	8	1042	965	180	49	96.932503	easier
5	1	1	1	8	9	1239	962	236	67	95.353775	trading.
4	1	1	1	9	0	0	1050	1481	72	-1	
5	1	1	1	9	1	0	1050	42	70	23.227371	—
5	1	1	1	9	2	42	1046	378	76	29.777954	_Later
5	1	1	1	9	3	336	1042	91	84	96.460487	on,
5	1	1	1	9	4	439	1050	97	53	96.694771	the
5	1	1	1	9	5	557	1060	368	58	96.277237	government
5	1	1	1	9	6	947	1050	189	68	96.207909	began
5	1	1	1	9	7	1161	1054	203	64	96.276489	issuing
5	1	1	1	9	8	1385	1050	96	52	96.588730	the
4	1	1	1	10	0	0	1114	1619	136	-1	
5	1	1	1	10	1	0	1114	122	112	15.330017	___
5	1	1	1	10	2	149	1114	206	112	87.296799	official
5	1	1	1	10	3	373	1114	169	112	87.296799	jiaozi.
5	1	1	1	10	4	570	1142	94	49	90.903046	Itis
5	1	1	1	10	5	682	1139	96	52	96.478226	the
5	1	1	1	10	6	800	1139	219	52	66.598755	earliest
5	1	1	1	10	7	1090	1154	163	50	0.000000	q@gyes
5	1	1	1	10	8	1361	1162	66	34	0.000000	oe
5	1	1	1	10	9	1444	1162	70	80	31.727081	=
5	1	1	1	10	10	1530	1147	89	103	60.722195	i
4	1	1	1	11	0	0	1199	1628	123	-1	
5	1	1	1	11	1	0	1199	123	123	0.000000	__\
5	1	1	1	11	2	164	1199	175	123	95.673706	paper
5	1	1	1	11	3	379	1245	184	50	95.673706	money
5	1	1	1	11	4	584	1228	164	52	89.551018	inthe
5	1	1	1	11	5	768	1228	187	52	71.982193	world.
5	1	1	1	11	6	1068	1273	16	19	40.435760	§
5	1	1	1	11	7	1094	1200	139	92	27.084946	sa
5	1	1	1	11	8	1256	1202	225	96	29.871803	alae
5	1	1	1	11	9	1481	1216	147	85	28.288033	cers
4	1	1	1	12	0	0	1308	1625	142	-1	
5	1	1	1	12	1	0	1314	154	115	38.062447	ma
5	1	1	1	12	2	258	1320	106	64	15.207901	EY
5	1	1	1	12	3	373	1316	104	53	96.086487	the
5	1	1	1	12	4	495	1326	134	43	95.889267	time
5	1	1	1	12	5	650	1316	60	53	94.553886	of
5	1	1	1	12	6	725	1316	96	53	94.553886	the
5	1	1	1	12	7	840	1320	148	48	80.480270	Yuan
5	1	1	1	12	8	1059	1312	106	78	50.785934	|=
5	1	1	1	12	9	1188	1308	234	142	0.000000	ipes
5	1	1	1	12	10	1449	1347	36	10	23.077286	Ye
5	1	1	1	12	11	1525	1331	100	47	29.638756	io
4	1	1	1	13	0	0	1350	1625	174	-1	
5	1	1	1	13	1	0	1398	145	102	24.227737	____
5	1	1	1	13	2	161	1398	210	102	95.907600	Dynasty
5	1	1	1	13	3	416	1407	49	66	96.842529	(1
5	1	1	1	13	4	477	1407	322	59	88.956642	271-1368),
5	1	1	1	13	5	825	1423	179	49	96.609955	paper
5	1	1	1	13	6	1065	1393	95	87	48.687943	a
5	1	1	1	13	7	1184	1430	20	35	87.882637	3
5	1	1	1	13	8	1233	1358	48	115	0.000000	e
5	1	1	1	13	9	1290	1383	124	101	33.149879	hie
5	1	1	1	13	10	1440	1350	69	174	0.000000	if
5	1	1	1	13	11	1526	1407	99	68	37.275841	ae
4	1	1	1	14	0	0	1489	1624	143	-1	
5	1	1	1	14	1	0	1489	120	143	18.411644	ge
5	1	1	1	14	2	190	1511	174	50	0.000000	eney
5	1	1	1	14	3	381	1512	116	34	96.388954	was
5	1	1	1	14	4	519	1493	140	53	96.446594	used
5	1	1	1	14	5	681	1494	65	51	96.761177	all
5	1	1	1	14	6	769	1512	132	34	96.263817	over
5	1	1	1	14	7	917	1494	96	52	96.392944	the
5	1	1	1	14	8	1058	1505	84	52	9.188553	ue
5	1	1	1	14	9	1289	1511	118	46	57.229431	eee
5	1	1	1	14	10	1433	1501	192	58	1.541069	Fee
4	1	1	1	15	0	0	1542	1619	124	-1	
5	1	1	1	15	1	0	1605	130	41	0.000000	=
5	1	1	1	15	2	158	1592	239	58	92.060974	country.
5	1	1	1	15	3	1102	1612	3	5	47.108994	|
5	1	1	1	15	4	1142	1551	179	115	25.896133	aay)
5	1	1	1	15	5	1316	1592	9	20	52.093018	;
5	1	1	1	15	6	1354	1542	116	110	19.169662	a7;
5	1	1	1	15	7	1481	1601	41	38	24.524384	9
5	1	1	1	15	8	1617	1605	2	2	38.069462	aa
4	1	1	1	16	0	0	1643	1507	58	-1	
5	1	1	1	16	1	0	1645	223	53	48.768887	==
5	1	1	1	16	2	1055	1668	31	12	0.000000	deer
5	1	1	1	16	3	1172	1644	15	53	7.441437	a
5	1	1	1	16	4	1185	1645	130	56	20.495491	SEE
5	1	1	1	16	5	1422	1650	6	24	0.000000	eS
4	1	1	1	17	0	0	1825	1063	52	-1	
5	1	1	1	17	1	0	1825	162	52	22.826721	Se
5	1	1	1	17	2	181	1834	25	35	2.330795	’,
5	1	1	1	17	3	240	1832	58	31	96.515335	Did
5	1	1	1	17	4	311	1843	62	29	96.717400	you
5	1	1	1	17	5	387	1832	105	31	96.708687	know:
5	1	1	1	17	6	506	1834	103	38	96.471161	Paper
5	1	1	1	17	7	621	1843	120	28	96.622932	money
5	1	1	1	17	8	752	1843	68	20	95.167114	was
5	1	1	1	17	9	833	1838	57	25	96.851349	not
5	1	1	1	17	10	1061	1850	2	2	0.000000	:
4	1	1	1	18	0	0	1846	699	90	-1	
5	1	1	1	18	1	0	1846	188	90	41.171970	==)
5	1	1	1	18	2	239	1885	82	30	96.485947	used
5	1	1	1	18	3	336	1885	73	30	96.647354	until
5	1	1	1	18	4	426	1887	74	29	96.890915	1661
5	1	1	1	18	5	520	1887	27	28	96.946877	in
5	1	1	1	18	6	563	1887	136	37	96.155861	Europe.
4	1	1	1	19	0	3	1962	1670	133	-1	
5	1	1	1	19	1	3	1962	56	71	8.917877	:
5	1	1	1	19	2	1538	1969	135	126	35.441345	oO
