level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	24	18	1754	2182	-1	
3	1	1	1	0	0	24	18	1754	2182	-1	
4	1	1	1	1	0	343	18	1181	26	-1	
5	1	1	1	1	1	343	30	5	4	69.223358	%
5	1	1	1	1	2	546	36	2	3	15.212395	5
5	1	1	1	1	3	1266	24	36	18	29.240479	Sm
5	1	1	1	1	4	1381	30	28	14	48.131023	as
5	1	1	1	1	5	1509	18	15	14	33.951309	a
4	1	1	1	2	0	345	26	1234	80	-1	
5	1	1	1	2	1	345	36	7	11	56.920952	1
5	1	1	1	2	2	531	46	13	12	28.172066	a
5	1	1	1	2	3	617	54	3	10	43.888931	i
5	1	1	1	2	4	694	33	17	42	45.469856	‘4
5	1	1	1	2	5	1245	34	104	23	38.526443	toa
5	1	1	1	2	6	1468	26	71	80	35.679390	ve
5	1	1	1	2	7	1559	49	20	19	50.530998	#
4	1	1	1	3	0	24	151	1726	46	-1	
5	1	1	1	3	1	24	167	9	18	18.245758	)
5	1	1	1	3	2	483	154	75	43	40.567688	sal
5	1	1	1	3	3	1135	151	57	30	21.781967	bee
5	1	1	1	3	4	1280	159	5	3	41.124706	ee
5	1	1	1	3	5	1625	156	125	25	34.361824	a
4	1	1	1	4	0	890	222	398	47	-1	
5	1	1	1	4	1	890	227	129	42	64.471230	FER
5	1	1	1	4	2	1280	222	8	2	36.807442	:
4	1	1	1	5	0	529	294	202	24	-1	
5	1	1	1	5	1	529	294	38	24	24.311440	Pa
5	1	1	1	5	2	725	297	6	3	0.000000	F
4	1	1	1	6	0	1304	344	77	21	-1	
5	1	1	1	6	1	1304	344	26	21	39.288326	whe
5	1	1	1	6	2	1367	348	14	11	45.719612	be
4	1	1	1	7	0	670	363	780	21	-1	
5	1	1	1	7	1	670	370	29	14	25.875992	EA
5	1	1	1	7	2	763	367	41	14	43.712429	mee.
5	1	1	1	7	3	1120	369	47	3	38.820862	ae
5	1	1	1	7	4	1336	365	2	2	58.289528	‘
5	1	1	1	7	5	1408	363	42	19	27.388641	ee
4	1	1	1	8	0	422	371	1075	33	-1	
5	1	1	1	8	1	422	371	10	29	36.348881	ig
5	1	1	1	8	2	668	384	81	20	27.834579	<a
5	1	1	1	8	3	1402	373	20	29	24.137871	ae
