level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	156	156	1463	1124	-1	
3	1	1	1	0	0	160	156	993	99	-1	
4	1	1	1	1	0	160	156	993	99	-1	
5	1	1	1	1	1	160	159	222	74	96.886688	How
5	1	1	1	1	2	416	159	31	72	95.495682	I
5	1	1	1	1	3	484	156	169	77	95.495682	Got
5	1	1	1	1	4	689	159	155	96	96.032066	My
5	1	1	1	1	5	877	159	276	74	96.807419	Name
3	1	1	2	0	0	158	340	1461	423	-1	
4	1	1	2	1	0	289	340	1267	69	-1	
5	1	1	2	1	1	289	341	111	52	96.574371	The
5	1	1	2	1	2	421	340	115	53	96.502640	first
5	1	1	2	1	3	558	341	209	68	96.182152	people
5	1	1	2	1	4	787	350	59	44	96.513557	to
5	1	1	2	1	5	867	341	251	52	96.692543	discover
5	1	1	2	1	6	1141	359	88	34	96.692543	me
5	1	1	2	1	7	1250	359	147	34	95.694420	were
5	1	1	2	1	8	1415	340	141	53	95.694420	from
4	1	1	2	2	0	158	429	1292	68	-1	
5	1	1	2	2	1	158	429	264	53	93.253212	southern
5	1	1	2	2	2	444	433	220	64	90.996033	Xizang.
5	1	1	2	2	3	683	429	149	68	95.875435	They
5	1	1	2	2	4	851	447	145	50	96.791695	gave
5	1	1	2	2	5	1019	447	90	35	96.739555	me
5	1	1	2	2	6	1130	448	32	33	96.031891	a
5	1	1	2	2	7	1188	429	262	53	95.321159	beautiful
4	1	1	2	3	0	161	518	1458	68	-1	
5	1	1	2	3	1	161	536	165	34	90.824966	name
5	1	1	2	3	2	346	550	37	6	89.217995	—
5	1	1	2	3	3	404	518	485	68	60.408676	“Qomolangma”,
5	1	1	2	3	4	910	518	172	53	96.005096	which
5	1	1	2	3	5	1108	536	194	35	96.396286	means
5	1	1	2	3	6	1324	518	295	53	94.802940	“Goddess
4	1	1	2	4	0	162	606	1343	53	-1	
5	1	1	2	4	1	162	607	216	52	96.798355	Mother
5	1	1	2	4	2	398	606	61	53	96.402588	of
5	1	1	2	4	3	473	607	96	52	96.380020	the
5	1	1	2	4	4	588	607	224	52	95.690735	World”.
5	1	1	2	4	5	833	607	120	52	95.760994	This
5	1	1	2	4	6	976	625	165	34	96.437080	name
5	1	1	2	4	7	1163	607	185	52	96.437080	shows
5	1	1	2	4	8	1365	607	140	52	94.887764	their
4	1	1	2	5	0	161	695	729	68	-1	
5	1	1	2	5	1	161	695	119	53	96.383354	love
5	1	1	2	5	2	302	695	111	53	96.454132	and
5	1	1	2	5	3	439	705	223	58	96.061195	respect
5	1	1	2	5	4	679	695	85	53	96.191299	for
5	1	1	2	5	5	785	713	105	35	96.610794	me.
3	1	1	3	0	0	156	784	1397	496	-1	
4	1	1	3	1	0	294	784	1213	68	-1	
5	1	1	3	1	1	294	788	98	49	89.857361	But
5	1	1	3	1	2	413	788	8	48	89.857361	|
5	1	1	3	1	3	446	784	173	53	66.653900	didn’t
5	1	1	3	1	4	638	802	219	50	95.192703	appear
5	1	1	3	1	5	876	802	72	35	95.308418	on
5	1	1	3	1	6	971	803	32	32	95.070808	a
5	1	1	3	1	7	1029	802	130	50	95.652061	map
5	1	1	3	1	8	1184	784	122	53	95.652061	until
5	1	1	3	1	9	1329	784	178	53	96.774178	about
4	1	1	3	2	0	159	873	1394	68	-1	
5	1	1	3	2	1	159	875	113	51	95.609169	300
5	1	1	3	2	2	291	891	160	49	95.609169	years
5	1	1	3	2	3	472	891	130	50	96.473503	ago.
5	1	1	3	2	4	622	873	173	52	95.871696	Three
5	1	1	3	2	5	820	873	166	52	95.871696	brave
5	1	1	3	2	6	1009	873	240	52	96.460281	Chinese
5	1	1	3	2	7	1270	873	283	67	96.452522	explorers
4	1	1	3	3	0	157	961	1305	68	-1	
5	1	1	3	3	1	157	971	148	43	96.526718	went
5	1	1	3	3	2	324	961	154	68	95.858688	deep
5	1	1	3	3	3	502	965	110	49	93.298492	into
5	1	1	3	3	4	632	965	204	64	92.218956	Xizang
5	1	1	3	3	5	859	962	111	52	94.979843	and
5	1	1	3	3	6	990	961	175	53	96.014557	found
5	1	1	3	3	7	1192	979	104	35	96.624611	me.
5	1	1	3	3	8	1316	961	146	68	96.308899	They
4	1	1	3	4	0	159	1050	1348	68	-1	
5	1	1	3	4	1	159	1050	197	68	96.388161	clearly
5	1	1	3	4	2	378	1050	224	53	96.760315	marked
5	1	1	3	4	3	627	1068	87	50	96.748833	my
5	1	1	3	4	4	736	1068	166	35	95.807068	name
5	1	1	3	4	5	922	1050	112	53	96.857117	and
5	1	1	3	4	6	1060	1050	235	53	96.015419	location
5	1	1	3	4	7	1319	1068	71	35	96.015419	on
5	1	1	3	4	8	1411	1050	96	53	96.434402	the
4	1	1	3	5	0	161	1139	1285	68	-1	
5	1	1	3	5	1	161	1157	146	50	96.364006	map.
5	1	1	3	5	2	328	1139	147	68	96.364006	They
5	1	1	3	5	3	496	1139	297	52	96.793922	measured
5	1	1	3	5	4	819	1157	86	49	95.332695	my
5	1	1	3	5	5	927	1139	189	67	95.043701	height
5	1	1	3	5	6	1134	1139	124	52	95.763802	with
5	1	1	3	5	7	1284	1157	162	50	96.712326	many
4	1	1	3	6	0	156	1227	164	53	-1	
5	1	1	3	6	1	156	1227	164	53	96.041306	tools.
