level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	105	124	1673	2054	-1	
3	1	1	1	0	0	105	124	1673	2054	-1	
4	1	1	1	1	0	1320	124	458	27	-1	
5	1	1	1	1	1	1320	124	52	20	37.273197	Fs
5	1	1	1	1	2	1777	148	1	3	59.220676	|
4	1	1	1	2	0	1777	157	1	35	-1	
5	1	1	1	2	1	1777	157	1	35	89.414520	|
4	1	1	1	3	0	528	215	856	17	-1	
5	1	1	1	3	1	528	216	19	15	62.872757	e
5	1	1	1	3	2	1029	216	20	15	89.735992	e
5	1	1	1	3	3	1368	215	16	17	16.565231	_
4	1	1	1	4	0	161	184	1189	130	-1	
5	1	1	1	4	1	161	218	511	96	96.668785	Measuring
5	1	1	1	4	2	706	218	155	96	96.993484	My
5	1	1	1	4	3	894	216	343	98	95.159691	Height!
5	1	1	1	4	4	1307	184	43	117	45.367733	F
4	1	1	1	5	0	294	430	766	67	-1	
5	1	1	1	5	1	294	433	153	49	95.481766	More
5	1	1	1	5	2	467	430	132	51	95.481766	than
5	1	1	1	5	3	628	432	101	50	96.359665	160
5	1	1	1	5	4	750	448	160	49	96.497299	years
5	1	1	1	5	5	930	448	130	49	96.935188	ago,
4	1	1	1	6	0	162	519	863	66	-1	
5	1	1	1	6	1	162	519	180	51	96.185829	British
5	1	1	1	6	2	367	519	280	66	96.416504	explorers
5	1	1	1	6	3	668	519	119	51	95.271133	also
5	1	1	1	6	4	806	519	138	51	95.271133	tried
5	1	1	1	6	5	965	528	60	42	96.755898	to
4	1	1	1	7	0	161	607	952	67	-1	
5	1	1	1	7	1	161	625	256	34	96.194557	measure
5	1	1	1	7	2	442	625	84	49	95.234055	my
5	1	1	1	7	3	550	607	203	67	96.219505	height.
5	1	1	1	7	4	774	607	145	67	96.717918	They
5	1	1	1	7	5	941	607	172	52	87.702461	didn’t
4	1	1	1	8	0	159	696	903	67	-1	
5	1	1	1	8	1	159	714	163	34	96.852577	come
5	1	1	1	8	2	346	714	73	49	95.619675	up
5	1	1	1	8	3	438	706	60	42	94.922485	to
5	1	1	1	8	4	522	714	86	49	96.386467	my
5	1	1	1	8	5	630	696	161	67	96.137817	peak,
5	1	1	1	8	6	817	696	96	52	96.355774	but
5	1	1	1	8	7	931	696	131	67	96.664696	they
4	1	1	1	9	0	159	784	1003	67	-1	
5	1	1	1	9	1	159	785	307	51	96.344879	calculated
5	1	1	1	9	2	492	803	85	48	96.599991	my
5	1	1	1	9	3	600	785	203	66	96.552605	height.
5	1	1	1	9	4	825	785	145	66	96.558601	They
5	1	1	1	9	5	988	784	174	52	96.225807	found
4	1	1	1	10	0	157	1316	1019	95	-1	
5	1	1	1	10	1	157	1335	25	72	0.000000	y
5	1	1	1	10	2	190	1340	72	71	59.788357	a
5	1	1	1	10	3	302	1341	32	26	25.772232	Na
5	1	1	1	10	4	344	1367	57	33	14.328094	oe
5	1	1	1	10	5	413	1316	156	90	42.158642	at
5	1	1	1	10	6	950	1370	93	34	31.406334	_—
5	1	1	1	10	7	1052	1334	56	71	0.000000	&
5	1	1	1	10	8	1123	1347	53	53	26.173050	RG
4	1	1	1	11	0	105	1974	1481	63	-1	
5	1	1	1	11	1	105	1974	135	63	35.096115	090,
5	1	1	1	11	2	1420	2007	3	3	44.518814	3
5	1	1	1	11	3	1580	2005	6	7	0.000000	;
4	1	1	1	12	0	1307	2151	21	27	-1	
5	1	1	1	12	1	1307	2151	21	27	5.307091	i
