level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	14	1781	2186	-1	
3	1	1	1	0	0	0	14	1778	2186	-1	
4	1	1	1	1	0	1036	14	735	59	-1	
5	1	1	1	1	1	1036	31	26	31	4.647659	*
5	1	1	1	1	2	1196	25	2	3	21.595619	EES
5	1	1	1	1	3	1265	14	36	41	15.045013	5/4
5	1	1	1	1	4	1355	36	98	37	4.079330	A
5	1	1	1	1	5	1622	23	55	44	46.479538	ae
5	1	1	1	1	6	1691	23	80	50	27.896187	ed
4	1	1	1	2	0	777	263	996	42	-1	
5	1	1	1	2	1	777	268	80	19	15.505814	ca
5	1	1	1	2	2	883	279	5	3	36.205772	AP
5	1	1	1	2	3	953	276	6	4	0.000000	S
5	1	1	1	2	4	1044	285	17	7	4.626617	sa
5	1	1	1	2	5	1103	263	19	20	52.973984	Pa,
5	1	1	1	2	6	1330	270	25	35	30.848862	i
5	1	1	1	2	7	1369	282	28	16	56.307240	x,
5	1	1	1	2	8	1644	289	39	13	51.504665	oa,
5	1	1	1	2	9	1763	285	10	6	50.686626	=
4	1	1	1	3	0	816	301	920	46	-1	
5	1	1	1	3	1	816	307	61	25	27.114632	a
5	1	1	1	3	2	922	331	6	6	0.000000	‘
5	1	1	1	3	3	1164	331	23	12	76.384308	=
5	1	1	1	3	4	1206	310	38	36	0.000000	*)
5	1	1	1	3	5	1282	339	3	2	47.326908	:
5	1	1	1	3	6	1367	301	15	39	52.439075	hs
5	1	1	1	3	7	1439	321	29	26	0.000000	e
5	1	1	1	3	8	1651	326	7	7	0.000000	.
5	1	1	1	3	9	1731	323	5	5	58.942379	A
4	1	1	1	4	0	832	356	917	42	-1	
5	1	1	1	4	1	832	359	49	25	37.660805	SOT
5	1	1	1	4	2	920	347	11	41	33.907120	os
5	1	1	1	4	3	992	362	33	20	20.199890	es
5	1	1	1	4	4	1080	366	100	20	14.399605	i
5	1	1	1	4	5	1231	369	3	2	0.000000	C
5	1	1	1	4	6	1323	370	18	5	29.906120	cP
5	1	1	1	4	7	1367	356	41	31	3.237038	af
5	1	1	1	4	8	1441	383	3	3	0.000000	.
5	1	1	1	4	9	1494	386	4	8	20.218628	)
5	1	1	1	4	10	1574	388	2	4	30.861397	:
5	1	1	1	4	11	1672	375	77	23	7.647896	a.
4	1	1	1	5	0	945	414	826	28	-1	
5	1	1	1	5	1	945	421	4	4	35.422386	a
5	1	1	1	5	2	975	416	48	19	28.651588	vy
5	1	1	1	5	3	1063	414	68	15	22.475014	a
5	1	1	1	5	4	1181	415	5	2	34.984581	i
5	1	1	1	5	5	1346	420	5	11	49.640343	\
5	1	1	1	5	6	1390	420	52	21	32.428955	mr
5	1	1	1	5	7	1478	429	12	12	1.947250	oe
5	1	1	1	5	8	1586	425	3	6	0.000000	:
5	1	1	1	5	9	1672	422	36	20	49.703606	wy
5	1	1	1	5	10	1767	427	4	5	48.607693	.
