level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	155	158	1388	516	-1	
3	1	1	1	0	0	160	158	1034	95	-1	
4	1	1	1	1	0	160	158	1034	95	-1	
5	1	1	1	1	1	160	158	183	74	96.824554	The
5	1	1	1	1	2	382	159	315	73	96.463257	Future
5	1	1	1	1	3	735	158	97	73	96.073807	of
5	1	1	1	1	4	862	160	332	93	94.943092	Money
3	1	1	2	0	0	155	341	1388	333	-1	
4	1	1	2	1	0	290	341	1242	67	-1	
5	1	1	2	1	1	290	341	110	52	96.699089	The
5	1	1	2	1	2	424	341	400	67	96.232857	development
5	1	1	2	1	3	845	341	59	52	96.963249	of
5	1	1	2	1	4	924	359	202	49	96.267639	money
5	1	1	2	1	5	1147	345	47	47	95.690010	in
5	1	1	2	1	6	1218	341	172	52	96.613159	China
5	1	1	2	1	7	1416	345	116	48	77.696648	isn’t
4	1	1	2	2	0	155	429	1388	68	-1	
5	1	1	2	2	1	155	433	108	64	96.709038	just
5	1	1	2	2	2	286	440	122	57	96.398544	part
5	1	1	2	2	3	429	429	60	53	96.959648	of
5	1	1	2	2	4	508	433	63	48	96.929375	its
5	1	1	2	2	5	596	430	213	66	96.650696	history.
5	1	1	2	2	6	834	433	150	49	96.627983	From
5	1	1	2	2	7	1007	430	270	52	96.490463	seashells
5	1	1	2	2	8	1295	440	60	42	96.810310	to
5	1	1	2	2	9	1379	430	164	51	96.467842	metal
4	1	1	2	3	0	160	519	1326	66	-1	
5	1	1	2	3	1	160	522	151	48	96.255447	coins
5	1	1	2	3	2	332	519	111	51	96.409088	and
5	1	1	2	3	3	467	519	186	66	96.110764	digital
5	1	1	2	3	4	677	537	270	48	96.110764	currency,
5	1	1	2	3	5	971	519	216	51	21.963852	China's
5	1	1	2	3	6	1209	519	277	66	96.479584	changing
4	1	1	2	4	0	162	607	917	67	-1	
5	1	1	2	4	1	162	625	201	49	96.901772	money
5	1	1	2	4	2	385	611	40	48	96.884796	is
5	1	1	2	4	3	447	626	31	32	96.212410	a
5	1	1	2	4	4	501	617	149	57	96.212410	story
5	1	1	2	4	5	672	607	59	52	96.418777	of
5	1	1	2	4	6	750	611	329	48	95.902145	innovation.
