level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	157	1778	1759	-1	
3	1	1	1	0	0	0	157	1778	1759	-1	
4	1	1	1	1	0	1031	157	17	15	-1	
5	1	1	1	1	1	1031	157	17	15	66.453133	e
4	1	1	1	2	0	162	157	953	95	-1	
5	1	1	1	2	1	162	157	181	76	96.627487	Our
5	1	1	1	2	2	373	157	506	75	94.971016	Wonderful
5	1	1	1	2	3	914	159	201	93	96.530472	Trip
4	1	1	1	3	0	294	341	1302	67	-1	
5	1	1	1	3	1	294	344	75	48	95.225128	Hi!
5	1	1	1	3	2	397	344	81	48	90.105873	I’m
5	1	1	1	3	3	502	341	145	52	93.246521	Shan
5	1	1	1	3	4	668	341	205	52	91.152031	Yuhan.
5	1	1	1	3	5	898	344	7	48	94.791702	|
5	1	1	1	3	6	932	341	110	52	94.938103	had
5	1	1	1	3	7	1066	360	32	32	96.833710	a
5	1	1	1	3	8	1120	341	208	67	96.131035	special
5	1	1	1	3	9	1352	359	244	34	96.671715	summer
4	1	1	1	4	0	161	430	1389	67	-1	
5	1	1	1	4	1	161	430	220	67	96.169182	holiday
5	1	1	1	4	2	404	433	47	48	96.057365	in
5	1	1	1	4	3	474	432	162	50	96.681244	2020.
5	1	1	1	4	4	663	430	120	52	95.000130	Dad
5	1	1	1	4	5	808	430	111	52	95.410339	and
5	1	1	1	4	6	946	433	8	48	94.847450	|
5	1	1	1	4	7	980	430	251	67	96.206802	paddled
5	1	1	1	4	8	1255	448	100	34	96.731377	our
5	1	1	1	4	9	1376	430	174	67	96.697823	kayak
4	1	1	1	5	0	159	519	1359	68	-1	
5	1	1	1	5	1	159	520	168	67	96.021538	along
5	1	1	1	5	2	347	519	96	53	93.300278	the
5	1	1	1	5	3	467	520	538	67	91.280487	Beijing-Hangzhou
5	1	1	1	5	4	1030	520	186	52	96.705925	Grand
5	1	1	1	5	5	1240	520	173	52	96.029312	Canal
5	1	1	1	5	6	1433	519	85	53	96.236320	for
4	1	1	1	6	0	161	606	1375	68	-1	
5	1	1	1	6	1	161	607	184	67	96.360809	nearly
5	1	1	1	6	2	365	609	72	50	96.316048	30
5	1	1	1	6	3	459	607	156	67	96.736794	days.
5	1	1	1	6	4	638	609	88	50	96.763023	On
5	1	1	1	6	5	747	607	96	52	95.871338	the
5	1	1	1	6	6	867	611	248	63	95.800903	morning
5	1	1	1	6	7	1139	606	61	53	96.384033	of
5	1	1	1	6	8	1221	610	63	49	96.686203	16
5	1	1	1	6	9	1306	610	230	64	96.599251	August,
4	1	1	1	7	0	502	805	1217	136	-1	
5	1	1	1	7	1	502	831	303	79	0.000000	a
5	1	1	1	7	2	824	844	251	56	28.029251	a
5	1	1	1	7	3	1378	832	29	75	25.217758	a
4	1	1	1	8	0	21	1089	1676	72	-1	
5	1	1	1	8	1	21	1089	299	72	2.211990	a
5	1	1	1	8	2	338	1094	389	64	39.011818	ae
5	1	1	1	8	3	1086	1104	277	51	18.878647	~~
5	1	1	1	8	4	1478	1108	99	46	0.328819	fl
5	1	1	1	8	5	1629	1117	75	27	0.000000	ee
4	1	1	1	9	0	49	1211	1616	54	-1	
5	1	1	1	9	1	49	1230	30	28	0.000000	*
5	1	1	1	9	2	197	1221	118	38	20.313599	ey
5	1	1	1	9	3	370	1220	22	38	20.357880	en
5	1	1	1	9	4	443	1216	104	34	28.718483	ee
5	1	1	1	9	5	916	1217	73	41	32.211578	FR
5	1	1	1	9	6	1006	1211	165	51	26.717339	a
5	1	1	1	9	7	1189	1223	32	42	22.443527	gs
5	1	1	1	9	8	1290	1236	98	14	0.000000	oe
5	1	1	1	9	9	1408	1217	61	40	31.100754	CEN
5	1	1	1	9	10	1661	1234	4	2	0.000000	:
4	1	1	1	10	0	0	1222	1597	110	-1	
5	1	1	1	10	1	0	1238	234	60	0.000000	piesa
5	1	1	1	10	2	248	1264	64	58	0.000000	|
5	1	1	1	10	3	335	1247	193	69	0.000000	Surane
5	1	1	1	10	4	897	1263	136	35	17.248123	Sead
5	1	1	1	10	5	1063	1261	134	6	16.719269	Pa
5	1	1	1	10	6	1206	1222	231	110	23.758179	wee
5	1	1	1	10	7	1447	1261	52	33	1.027985	eas,
4	1	1	1	11	0	44	1285	1554	65	-1	
5	1	1	1	11	1	44	1293	262	57	4.938576	Teresa)
5	1	1	1	11	2	357	1285	291	48	24.626701	eed
5	1	1	1	11	3	873	1289	335	52	28.960464	Ap
5	1	1	1	11	4	1287	1304	25	27	19.960136	A
5	1	1	1	11	5	1374	1295	172	42	32.074242	ie)
5	1	1	1	11	6	1593	1309	5	4	32.215248	Se
4	1	1	1	12	0	104	1370	1664	85	-1	
5	1	1	1	12	1	16	1390	142	50	40.145512	NES
5	1	1	1	12	2	398	1391	63	48	31.689842	Bee
5	1	1	1	12	3	761	1384	346	57	12.844460	LGR
5	1	1	1	12	4	1120	1377	483	67	18.216743	ee
5	1	1	1	12	5	1409	1361	69	91	12.753456	en
5	1	1	1	12	6	1515	1361	99	91	2.240860	co)
5	1	1	1	12	7	1651	1361	77	91	37.877586	ans
5	1	1	1	12	8	1754	1402	14	8	37.590813	|
4	1	1	1	13	0	37	1432	1639	42	-1	
5	1	1	1	13	1	37	1438	72	25	29.428917	ee
5	1	1	1	13	2	283	1450	28	17	24.826897	+2
5	1	1	1	13	3	360	1447	33	8	36.011234	Se
5	1	1	1	13	4	755	1436	128	28	0.000000	fre
5	1	1	1	13	5	1009	1437	74	32	36.662132	ORS
5	1	1	1	13	6	1230	1435	107	39	37.386822	eon
5	1	1	1	13	7	1352	1441	39	33	19.316833	eae
5	1	1	1	13	8	1420	1432	145	41	11.775169	ee
5	1	1	1	13	9	1581	1447	26	21	30.668480	ee
5	1	1	1	13	10	1681	1461	1	3	14.787994	a
5	1	1	1	13	11	1746	1458	30	15	0.000000	a
