level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	88	156	1439	1915	-1	
3	1	1	1	0	0	49	156	1478	1915	-1	
4	1	1	1	1	0	88	156	753	98	-1	
5	1	1	1	1	1	88	204	12	20	79.076454	_
5	1	1	1	1	2	160	156	310	76	95.829933	Before
5	1	1	1	1	3	506	158	335	96	95.829933	Money
4	1	1	1	2	0	108	322	1419	94	-1	
5	1	1	1	2	1	108	322	1	3	35.667343	|
5	1	1	1	2	2	148	353	22	63	65.901291	J
5	1	1	1	2	3	309	344	162	64	95.887497	Long,
5	1	1	1	2	4	498	341	127	67	96.351295	long
5	1	1	1	2	5	648	359	128	49	96.189941	ago,
5	1	1	1	2	6	798	341	157	52	95.900955	there
5	1	1	1	2	7	975	345	193	48	79.891220	wasn’t
5	1	1	1	2	8	1188	359	103	49	96.123756	any
5	1	1	1	2	9	1315	359	212	49	96.096756	money.
4	1	1	1	3	0	158	429	1252	69	-1	
5	1	1	1	3	1	158	429	223	69	87.481735	People
5	1	1	1	3	2	403	430	331	67	95.446251	exchanged
5	1	1	1	3	3	758	448	111	34	95.906876	one
5	1	1	1	3	4	888	430	152	67	95.906876	thing
5	1	1	1	3	5	1062	429	85	53	96.538025	for
5	1	1	1	3	6	1165	430	245	52	96.119522	another.
4	1	1	1	4	0	183	516	1292	88	-1	
5	1	1	1	4	1	78	519	48	72	37.692471	_,
5	1	1	1	4	2	183	516	421	88	94.003754	Conversations
5	1	1	1	4	3	628	519	272	67	96.846581	probably
5	1	1	1	4	4	918	528	147	42	96.366173	went
5	1	1	1	4	5	1073	508	26	100	95.680603	a
5	1	1	1	4	6	1142	519	76	51	95.766663	bit
5	1	1	1	4	7	1241	519	96	51	96.568443	like
5	1	1	1	4	8	1356	519	119	51	96.962273	this:
4	1	1	1	5	0	213	602	566	72	-1	
5	1	1	1	5	1	213	658	7	15	0.000000	~
5	1	1	1	5	2	367	617	149	42	20.648491	“lwant
5	1	1	1	5	3	534	625	70	33	96.115593	an
5	1	1	1	5	4	627	610	152	49	94.682312	axe!”
4	1	1	1	6	0	274	902	1075	71	-1	
5	1	1	1	6	1	274	964	8	9	24.690689	P
5	1	1	1	6	2	309	947	5	5	56.173801	,
5	1	1	1	6	3	379	955	25	17	38.423988	a
5	1	1	1	6	4	971	902	30	45	30.764259	q
5	1	1	1	6	5	1347	970	2	3	18.662933	:
4	1	1	1	7	0	1298	1289	55	28	-1	
5	1	1	1	7	1	1298	1289	55	28	52.467018	Wi
4	1	1	1	8	0	1292	1307	61	78	-1	
5	1	1	1	8	1	1292	1307	61	78	31.216202	f}
4	1	1	1	9	0	1275	1489	87	80	-1	
5	1	1	1	9	1	1275	1489	87	80	28.091095	=,
4	1	1	1	10	0	1260	1569	132	58	-1	
5	1	1	1	10	1	1260	1569	132	58	40.189457	™,
4	1	1	1	11	0	1360	1667	90	57	-1	
5	1	1	1	11	1	1360	1680	19	44	29.739845	ly
5	1	1	1	11	2	1401	1667	49	57	0.000000	my)
4	1	1	1	12	0	1228	1598	176	190	-1	
5	1	1	1	12	1	1228	1675	38	113	24.608078	‘i
5	1	1	1	12	2	1293	1598	111	189	4.092262	2
4	1	1	1	13	0	157	2039	24	32	-1	
5	1	1	1	13	1	157	2039	24	32	95.636429	4
