level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	5	163	1763	1991	-1	
3	1	1	1	0	0	5	163	1763	1991	-1	
4	1	1	1	1	0	161	163	1179	68	-1	
5	1	1	1	1	1	161	182	161	49	96.578247	many
5	1	1	1	1	2	343	174	125	42	95.977654	cute
5	1	1	1	1	3	491	164	244	60	96.520241	animals,
5	1	1	1	1	4	759	164	132	52	96.749420	such
5	1	1	1	1	5	914	182	64	34	96.257439	as
5	1	1	1	1	6	996	164	95	52	96.257439	the
5	1	1	1	1	7	1111	163	229	53	96.228798	Tibetan
4	1	1	1	2	0	158	252	1253	68	-1	
5	1	1	1	2	1	158	253	296	51	91.636490	snowcock
5	1	1	1	2	2	474	253	110	51	96.235146	and
5	1	1	1	2	3	606	253	94	51	96.235146	the
5	1	1	1	2	4	726	252	314	67	96.486214	Himalayan
5	1	1	1	2	5	1066	252	127	52	96.206734	blue
5	1	1	1	2	6	1215	252	196	68	96.144150	sheep.
4	1	1	1	3	0	974	341	582	67	-1	
5	1	1	1	3	1	974	344	87	64	95.748383	My
5	1	1	1	3	2	1080	341	288	60	95.589981	wetlands,
5	1	1	1	3	3	1393	341	163	61	96.851204	lakes,
4	1	1	1	4	0	838	430	778	68	-1	
5	1	1	1	4	1	838	431	110	52	96.586716	and
5	1	1	1	4	2	972	431	230	67	95.561295	glaciers
5	1	1	1	4	3	1225	431	227	67	96.577477	provide
5	1	1	1	4	4	1471	430	145	53	96.614532	fresh
4	1	1	1	5	0	267	499	1073	71	-1	
5	1	1	1	5	1	267	499	54	25	57.175751	<
5	1	1	1	5	2	460	499	54	24	85.841591	x
5	1	1	1	5	3	924	528	21	42	96.464920	ter
5	1	1	1	5	4	1025	518	84	52	96.760605	for
5	1	1	1	5	5	1171	518	169	52	96.248413	people
4	1	1	1	6	0	254	517	1102	110	-1	
5	1	1	1	6	1	254	517	79	86	7.950897	Ms
5	1	1	1	6	2	448	517	88	110	70.497772	6)
5	1	1	1	6	3	837	537	170	33	96.041992	water
5	1	1	1	6	4	1131	537	225	48	93.103210	people.
4	1	1	1	7	0	353	668	935	62	-1	
5	1	1	1	7	1	353	668	73	62	30.330833	Bess
5	1	1	1	7	2	777	688	127	31	0.000000	Tibetans
5	1	1	1	7	3	912	690	164	34	0.000000	nowcock
5	1	1	1	7	4	1286	692	2	2	0.000000	,
4	1	1	1	8	0	976	877	472	84	-1	
5	1	1	1	8	1	976	877	197	61	41.108917	ee.
5	1	1	1	8	2	1256	882	108	79	9.220718	oF
5	1	1	1	8	3	1403	922	45	8	48.770905	me
4	1	1	1	9	0	759	929	959	53	-1	
5	1	1	1	9	1	759	944	13	13	0.000000	s
5	1	1	1	9	2	994	929	9	20	19.597778	“~
5	1	1	1	9	3	1030	955	2	2	0.000000	>
5	1	1	1	9	4	1094	934	36	47	47.507446	Ly),
5	1	1	1	9	5	1161	958	2	4	55.589378	;
5	1	1	1	9	6	1283	971	17	9	49.905746	<
5	1	1	1	9	7	1346	931	29	26	56.373489	i,
5	1	1	1	9	8	1449	936	9	32	77.288239	\
5	1	1	1	9	9	1631	929	10	27	10.698540	Bp
5	1	1	1	9	10	1672	945	46	37	5.463249	EA
4	1	1	1	10	0	8	1352	1760	68	-1	
5	1	1	1	10	1	8	1366	140	48	5.333031	ae.
5	1	1	1	10	2	197	1359	75	61	7.818756	2
5	1	1	1	10	3	335	1352	324	63	36.450115	eee
5	1	1	1	10	4	780	1364	255	47	23.541039	Ee
5	1	1	1	10	5	1410	1372	14	34	39.055038	|
5	1	1	1	10	6	1496	1372	34	46	20.629013	a
5	1	1	1	10	7	1631	1397	9	11	32.291122	eT
5	1	1	1	10	8	1757	1397	11	16	43.410244	ey
4	1	1	1	11	0	7	1644	1674	120	-1	
5	1	1	1	11	1	7	1662	61	21	48.320267	as
5	1	1	1	11	2	81	1655	135	37	0.000000	—
5	1	1	1	11	3	231	1662	53	36	31.194778	Se
5	1	1	1	11	4	364	1676	27	31	83.527374	~
5	1	1	1	11	5	409	1704	5	3	0.000000	~
5	1	1	1	11	6	462	1670	38	32	4.924301	=
5	1	1	1	11	7	521	1665	80	43	21.647583	es
5	1	1	1	11	8	620	1666	27	17	35.546707	ES
5	1	1	1	11	9	689	1664	35	46	29.496384	cs
5	1	1	1	11	10	741	1699	4	9	71.502853	f
5	1	1	1	11	11	794	1701	2	2	25.701477	2
5	1	1	1	11	12	913	1696	5	13	0.000000	D
5	1	1	1	11	13	1264	1682	34	26	50.852570	A
5	1	1	1	11	14	1323	1661	126	48	0.000000	~
