level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	42	164	1607	1659	-1	
3	1	1	1	0	0	42	164	1607	1659	-1	
4	1	1	1	1	0	162	164	1365	67	-1	
5	1	1	1	1	1	162	164	145	52	96.167320	build
5	1	1	1	1	2	332	167	35	48	96.685326	it
5	1	1	1	1	3	388	182	130	34	96.323799	over
5	1	1	1	1	4	538	166	148	50	96.885460	2500
5	1	1	1	1	5	708	182	161	49	96.710167	years
5	1	1	1	1	6	889	182	116	49	96.472206	ago
5	1	1	1	1	7	1026	164	111	52	81.411766	and
5	1	1	1	1	8	1164	167	33	48	94.448967	it
5	1	1	1	1	9	1219	167	40	49	96.662331	is
5	1	1	1	1	10	1280	164	97	52	96.700798	still
5	1	1	1	1	11	1398	182	129	49	96.497467	very
4	1	1	1	2	0	160	252	957	68	-1	
5	1	1	1	2	1	160	256	300	64	96.550346	important
5	1	1	1	2	2	477	252	187	68	96.011116	today.
5	1	1	1	2	3	690	256	132	48	96.011116	How
5	1	1	1	2	4	842	256	275	64	96.175911	amazing!
4	1	1	1	3	0	294	341	1211	67	-1	
5	1	1	1	3	1	294	344	8	48	94.858223	|
5	1	1	1	3	2	325	359	116	34	96.076698	was
5	1	1	1	3	3	464	341	163	67	96.890724	really
5	1	1	1	3	4	648	341	300	52	95.678986	interested
5	1	1	1	3	5	973	345	46	47	96.578743	in
5	1	1	1	3	6	1040	341	105	52	96.552834	this
5	1	1	1	3	7	1166	351	161	57	96.299286	great
5	1	1	1	3	8	1348	341	157	52	96.362602	canal
4	1	1	1	4	0	159	430	1301	68	-1	
5	1	1	1	4	1	159	431	111	52	96.695000	and
5	1	1	1	4	2	293	431	223	52	96.242790	wanted
5	1	1	1	4	3	537	441	60	42	95.686371	to
5	1	1	1	4	4	618	449	101	34	95.534645	see
5	1	1	1	4	5	742	435	35	48	95.534645	it
5	1	1	1	4	6	794	430	84	53	96.896103	for
5	1	1	1	4	7	900	430	204	68	94.805969	myself.
5	1	1	1	4	8	1126	433	87	58	96.261917	So,
5	1	1	1	4	9	1239	449	86	49	96.675499	my
5	1	1	1	4	10	1345	431	115	52	96.071510	dad
4	1	1	1	5	0	161	518	506	68	-1	
5	1	1	1	5	1	161	518	245	68	96.632530	planned
5	1	1	1	5	2	426	518	105	52	96.294823	this
5	1	1	1	5	3	549	522	118	64	96.365906	trip.
4	1	1	1	6	0	42	1787	1607	36	-1	
5	1	1	1	6	1	42	1797	11	12	29.166626	O
5	1	1	1	6	2	169	1795	138	24	49.481224	AK
5	1	1	1	6	3	676	1791	11	8	88.474670	S
5	1	1	1	6	4	706	1809	21	12	87.725906	S
5	1	1	1	6	5	860	1797	3	1	31.415619	=
5	1	1	1	6	6	955	1797	38	26	21.905579	Si
5	1	1	1	6	7	1307	1790	13	10	0.000000	0
5	1	1	1	6	8	1430	1811	8	3	0.000000	.
5	1	1	1	6	9	1454	1796	6	11	48.032528	|
5	1	1	1	6	10	1493	1787	36	36	41.095848	a
5	1	1	1	6	11	1616	1795	33	14	11.722183	a
