level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	58	163	1447	1908	-1	
3	1	1	1	0	0	151	163	1354	940	-1	
4	1	1	1	1	0	294	163	1147	68	-1	
5	1	1	1	1	1	294	167	117	49	96.635941	Five
5	1	1	1	1	2	431	182	159	49	96.849602	years
5	1	1	1	1	3	615	164	142	60	93.278931	later,
5	1	1	1	1	4	779	167	161	64	90.518631	Ziyun
5	1	1	1	1	5	964	163	316	68	96.488655	graduated
5	1	1	1	1	6	1301	163	140	53	96.488655	from
4	1	1	1	2	0	161	252	1344	67	-1	
5	1	1	1	2	1	161	256	298	63	96.305717	university.
5	1	1	1	2	2	485	256	79	48	96.696686	He
5	1	1	1	2	3	587	252	239	53	94.740341	became
5	1	1	1	2	4	849	271	32	32	93.757080	a
5	1	1	1	2	5	904	252	200	52	96.834587	doctor
5	1	1	1	2	6	1125	256	46	47	96.086388	in
5	1	1	1	2	7	1195	271	32	32	96.086388	a
5	1	1	1	2	8	1253	252	252	67	93.057434	hospital.
4	1	1	1	3	0	151	1016	1180	87	-1	
5	1	1	1	3	1	151	1061	123	42	40.739323	=
5	1	1	1	3	2	1256	1016	75	80	23.028053	\
3	1	1	2	0	0	58	1094	1206	977	-1	
4	1	1	2	1	0	106	1094	601	65	-1	
5	1	1	2	1	1	106	1102	29	32	64.330849	>
5	1	1	2	1	2	219	1099	5	17	21.533081	ad
5	1	1	2	1	3	581	1119	40	33	37.735535	<
5	1	1	2	1	4	696	1126	11	33	0.000000	,
4	1	1	2	2	0	69	1332	237	37	-1	
5	1	1	2	2	1	69	1332	5	22	86.627396	|
5	1	1	2	2	2	154	1340	9	13	44.842468	3
5	1	1	2	2	3	304	1365	2	4	0.000000	\
4	1	1	2	3	0	58	1440	313	45	-1	
5	1	1	2	3	1	58	1440	47	45	50.553558	N
5	1	1	2	3	2	182	1419	33	77	92.620430	|
5	1	1	2	3	3	242	1464	129	15	49.016174	aot
4	1	1	2	4	0	69	1563	797	49	-1	
5	1	1	2	4	1	69	1563	110	40	46.560913	TA
5	1	1	2	4	2	859	1592	7	20	21.834724	}
4	1	1	2	5	0	471	1808	140	43	-1	
5	1	1	2	5	1	471	1812	15	39	88.738373	\
5	1	1	2	5	2	593	1808	18	43	0.000000	\\
4	1	1	2	6	0	475	1845	121	31	-1	
5	1	1	2	6	1	475	1845	13	29	43.488125	¥
5	1	1	2	6	2	593	1852	3	24	88.620934	|
4	1	1	2	7	0	192	1831	1072	121	-1	
5	1	1	2	7	1	192	1919	3	5	82.191025	|
5	1	1	2	7	2	479	1878	14	74	75.730392	|
5	1	1	2	7	3	593	1831	36	85	15.438087	\
5	1	1	2	7	4	1178	1873	86	69	49.802971	v)
4	1	1	2	8	0	82	1991	449	80	-1	
5	1	1	2	8	1	82	1991	264	80	61.435005	n>)
5	1	1	2	8	2	407	2014	124	31	82.172623	—
