level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	245	1759	1657	-1	
3	1	1	1	0	0	0	245	1759	1653	-1	
4	1	1	1	1	0	159	245	990	100	-1	
5	1	1	1	1	1	159	245	186	77	96.678024	The
5	1	1	1	1	2	381	247	215	98	96.599365	Frog
5	1	1	1	1	3	628	245	92	75	96.730591	in
5	1	1	1	1	4	752	245	152	77	96.931824	the
5	1	1	1	1	5	937	245	212	77	96.830521	Well
4	1	1	1	2	0	292	429	1303	68	-1	
5	1	1	1	2	1	292	432	160	50	96.264473	Once
5	1	1	1	2	2	475	447	150	50	96.264473	upon
5	1	1	1	2	3	648	449	32	32	93.310471	a
5	1	1	1	2	4	701	433	147	57	93.310471	time,
5	1	1	1	2	5	869	429	157	53	96.320709	there
5	1	1	1	2	6	1046	447	116	35	96.765007	was
5	1	1	1	2	7	1167	425	26	77	96.661934	a
5	1	1	1	2	8	1235	429	142	68	96.525635	frog.
5	1	1	1	2	9	1401	433	34	49	96.272072	It
5	1	1	1	2	10	1458	429	137	53	95.916451	lived
4	1	1	1	3	0	160	518	258	53	-1	
5	1	1	1	3	1	160	522	48	48	91.211311	in
5	1	1	1	3	2	230	537	33	33	91.211311	a
5	1	1	1	3	3	285	518	133	53	92.815445	well.
4	1	1	1	4	0	292	607	1033	67	-1	
5	1	1	1	4	1	292	609	126	50	95.245445	One
5	1	1	1	4	2	441	607	122	67	95.245445	day,
5	1	1	1	4	3	585	626	32	32	94.600739	a
5	1	1	1	4	4	638	607	161	52	96.323120	turtle
5	1	1	1	4	5	819	617	147	42	95.973389	went
5	1	1	1	4	6	989	607	69	67	96.347900	by
5	1	1	1	4	7	1075	607	95	52	96.394218	the
5	1	1	1	4	8	1191	607	134	52	95.681725	well.
4	1	1	1	5	0	159	695	1407	68	-1	
5	1	1	1	5	1	159	695	312	53	96.395264	“Welcome
5	1	1	1	5	2	489	705	61	43	96.013664	to
5	1	1	1	5	3	573	713	87	50	96.113976	my
5	1	1	1	5	4	682	695	215	53	85.810318	home!”
5	1	1	1	5	5	919	696	120	52	96.543327	said
5	1	1	1	5	6	1060	696	96	52	96.843315	the
5	1	1	1	5	7	1175	695	123	68	95.969162	frog
5	1	1	1	5	8	1324	695	242	68	94.189430	proudly.
4	1	1	1	6	0	159	784	1390	68	-1	
5	1	1	1	6	1	159	788	109	49	92.278389	“It's
5	1	1	1	6	2	290	803	32	33	96.441147	a
5	1	1	1	6	3	346	794	161	58	96.213417	great
5	1	1	1	6	4	528	784	178	68	94.372025	place!
5	1	1	1	6	5	734	788	8	48	85.933372	|
5	1	1	1	6	6	766	802	103	35	95.103355	can
5	1	1	1	6	7	887	788	155	64	96.208008	jump
5	1	1	1	6	8	1061	794	60	43	96.624420	to
