level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	161	1628	2039	-1	
3	1	1	1	0	0	157	1	1621	253	-1	
4	1	1	1	1	0	157	161	955	62	-1	
5	1	1	1	1	1	157	172	102	45	96.960724	out
5	1	1	1	1	2	276	167	37	49	96.091919	it
5	1	1	1	1	3	329	180	117	36	96.881493	was
5	1	1	1	1	4	465	161	215	55	96.751373	around
5	1	1	1	1	5	703	162	153	54	96.399017	8840
5	1	1	1	1	6	876	171	236	52	27.307037	—
3	1	1	2	0	0	160	248	1430	72	-1	
4	1	1	2	1	0	160	248	1430	72	-1	
5	1	1	2	1	1	160	252	210	68	96.678589	people
5	1	1	2	1	2	395	252	156	53	96.157394	knew
5	1	1	2	1	3	568	251	120	54	95.660736	that
5	1	1	2	1	4	711	256	7	47	85.382118	|
5	1	1	2	1	5	741	270	115	35	96.514915	was
5	1	1	2	1	6	875	252	95	53	96.514915	the
5	1	1	2	1	7	995	248	221	72	96.402931	highest
5	1	1	2	1	8	1237	261	281	44	96.735222	mountain
5	1	1	2	1	9	1543	269	47	35	96.781425	in
3	1	1	3	0	0	156	340	1021	69	-1	
4	1	1	3	1	0	156	340	1021	69	-1	
5	1	1	3	1	1	156	341	95	52	96.574440	the
5	1	1	3	1	2	272	340	188	53	96.574440	world!
5	1	1	3	1	3	487	344	9	48	94.381836	|
5	1	1	3	1	4	518	358	91	34	94.381836	am
5	1	1	3	1	5	630	359	129	49	96.546387	very
5	1	1	3	1	6	780	341	178	68	96.848473	proud
5	1	1	3	1	7	982	340	60	53	96.610603	of
5	1	1	3	1	8	1057	341	120	52	96.820671	this.
3	1	1	4	0	0	156	429	1444	496	-1	
4	1	1	4	1	0	294	429	1306	68	-1	
5	1	1	4	1	1	294	433	99	49	96.900856	But
5	1	1	4	1	2	412	433	316	64	96.911209	measuring
5	1	1	4	1	3	753	448	89	34	94.330742	me
5	1	1	4	1	4	866	433	40	49	94.330742	is
5	1	1	4	1	5	929	439	95	43	95.387192	not
5	1	1	4	1	6	1044	448	69	33	95.387192	an
5	1	1	4	1	7	1137	447	137	50	96.699203	easy
5	1	1	4	1	8	1290	429	139	53	96.270142	task.
5	1	1	4	1	9	1451	432	149	50	96.939667	Over
4	1	1	4	2	0	156	518	1344	68	-1	
5	1	1	4	2	1	156	518	95	53	96.864319	the
5	1	1	4	2	2	271	536	175	50	96.838287	years,
5	1	1	4	2	3	470	518	126	68	96.004623	only
5	1	1	4	2	4	615	537	32	32	96.907806	a
5	1	1	4	2	5	668	518	109	53	96.972816	few
5	1	1	4	2	6	797	522	273	49	96.477219	countries
5	1	1	4	2	7	1095	518	138	53	96.471924	have
5	1	1	4	2	8	1258	518	169	53	96.163452	made
5	1	1	4	2	9	1450	522	50	48	94.983620	it.
4	1	1	4	3	0	597	813	299	50	-1	
5	1	1	4	3	1	597	845	7	7	2.505714	:
5	1	1	4	3	2	629	813	103	45	2.334213	.;
5	1	1	4	3	3	753	834	104	29	0.000000	tommas”
4	1	1	4	4	0	632	860	299	65	-1	
5	1	1	4	4	1	632	861	130	64	48.228195	OR.
5	1	1	4	4	2	835	860	96	59	28.012947	Re.
3	1	1	5	0	0	0	894	1083	176	-1	
4	1	1	5	1	0	147	894	936	91	-1	
5	1	1	5	1	1	147	960	66	23	20.591125	Su
5	1	1	5	1	2	347	932	174	53	24.241653	pe
5	1	1	5	1	3	645	907	76	75	0.000000	COP
5	1	1	5	1	4	767	894	110	89	0.000000	RO
5	1	1	5	1	5	901	919	182	62	52.229103	REE.
4	1	1	5	2	0	0	971	997	48	-1	
5	1	1	5	2	1	0	979	199	33	31.536911	aig
5	1	1	5	2	2	298	975	81	40	41.239571	ab
5	1	1	5	2	3	429	971	59	48	32.095695	oy
5	1	1	5	2	4	574	985	9	13	89.343079	\
5	1	1	5	2	5	709	1004	5	4	47.519337	on
5	1	1	5	2	6	791	985	85	28	21.242889	Le
5	1	1	5	2	7	934	977	63	41	44.834541	Ne
4	1	1	5	3	0	0	1006	1061	64	-1	
5	1	1	5	3	1	0	1007	92	58	58.297363	od
5	1	1	5	3	2	136	1021	2	2	9.557343	.
5	1	1	5	3	3	242	1018	38	17	55.090370	Ww
5	1	1	5	3	4	377	1006	85	64	26.994743	we
5	1	1	5	3	5	494	1014	1	3	30.061874	,
5	1	1	5	3	6	577	1011	64	48	29.415878	a
5	1	1	5	3	7	732	1013	17	36	54.028606	8
5	1	1	5	3	8	781	1006	41	50	19.424904	|
5	1	1	5	3	9	955	1014	11	10	0.000000	”
5	1	1	5	3	10	1050	1062	11	6	12.579849	:
3	1	1	6	0	0	398	1342	1230	858	-1	
4	1	1	6	1	0	763	1342	865	69	-1	
5	1	1	6	1	1	763	1347	5	15	10.636215	,
5	1	1	6	1	2	852	1343	38	24	42.317398	4
5	1	1	6	1	3	954	1342	10	16	53.263897	.
5	1	1	6	1	4	1061	1351	125	27	47.329811	Te
5	1	1	6	1	5	1357	1408	5	3	33.800209	-
5	1	1	6	1	6	1538	1351	7	7	4.088379	]
5	1	1	6	1	7	1595	1370	33	22	0.000000	ss
4	1	1	6	2	0	919	1611	37	28	-1	
5	1	1	6	2	1	919	1611	37	28	30.587555	Pa
4	1	1	6	3	0	398	2067	326	133	-1	
5	1	1	6	3	1	398	2155	98	45	0.000000	_
5	1	1	6	3	2	560	2067	164	133	56.472244	>
