level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	10	653	1768	1537	-1	
3	1	1	1	0	0	80	653	215	307	-1	
4	1	1	1	1	0	136	653	159	20	-1	
5	1	1	1	1	1	136	653	14	5	4.922592	-
5	1	1	1	1	2	231	653	64	20	51.001698	1}
4	1	1	1	2	0	80	943	16	17	-1	
5	1	1	1	2	1	80	943	16	17	0.000000	c
3	1	1	2	0	0	79	922	1651	172	-1	
4	1	1	2	1	0	79	922	1651	172	-1	
5	1	1	2	1	1	79	1021	61	22	32.678925	Z
5	1	1	2	1	2	300	922	179	158	62.028492	&
5	1	1	2	1	3	666	1019	222	75	25.316360	os
3	1	1	3	0	0	84	1057	1651	320	-1	
4	1	1	3	1	0	84	1057	1169	52	-1	
5	1	1	3	1	1	84	1071	108	34	20.321655	Ss
5	1	1	3	1	2	640	1073	41	31	44.888577	BR
5	1	1	3	1	3	1190	1057	63	50	60.301472	aX
4	1	1	3	2	0	1695	1212	40	35	-1	
5	1	1	3	2	1	1695	1212	40	35	54.277573	hs
4	1	1	3	3	0	1691	1245	43	21	-1	
5	1	1	3	3	1	1691	1245	43	21	27.293137	gr
4	1	1	3	4	0	1688	1264	45	12	-1	
5	1	1	3	4	1	1688	1270	24	6	0.000000	ra-
5	1	1	3	4	2	1716	1264	17	12	2.747528	ia
4	1	1	3	5	0	1632	1355	84	22	-1	
5	1	1	3	5	1	1632	1355	84	22	23.117523	ff
3	1	1	4	0	0	10	1400	1768	786	-1	
4	1	1	4	1	0	1582	1400	118	60	-1	
5	1	1	4	1	1	1582	1400	33	60	70.034149	A
5	1	1	4	1	2	1633	1408	67	28	16.830757	fs
4	1	1	4	2	0	1604	1436	72	21	-1	
5	1	1	4	2	1	1604	1436	72	21	26.282249	‘he
4	1	1	4	3	0	10	1958	1270	51	-1	
5	1	1	4	3	1	10	1958	47	26	17.523972	ayer
5	1	1	4	3	2	75	1964	59	28	41.964115	a
5	1	1	4	3	3	170	1967	7	38	0.000000	3
5	1	1	4	3	4	201	1972	18	37	75.756500	)
5	1	1	4	3	5	484	1962	4	2	38.668930	™
5	1	1	4	3	6	517	1972	36	15	42.753746	=
5	1	1	4	3	7	1198	1966	10	16	49.774399	a
5	1	1	4	3	8	1272	1963	8	10	38.679504	J
4	1	1	4	4	0	558	2139	1220	51	-1	
5	1	1	4	4	1	558	2145	123	15	39.313778	a
5	1	1	4	4	2	707	2146	70	21	21.237289	een
5	1	1	4	4	3	801	2144	114	29	0.878082	ys
5	1	1	4	4	4	932	2147	43	29	15.102417	——
5	1	1	4	4	5	999	2148	37	23	0.000000	——
5	1	1	4	4	6	1058	2145	107	41	19.182632	Se
5	1	1	4	4	7	1190	2149	66	36	11.122894	——
5	1	1	4	4	8	1310	2141	240	43	7.340302	ss
5	1	1	4	4	9	1560	2143	108	39	14.867920	SaaS
5	1	1	4	4	10	1704	2139	74	51	0.000000	eas
