level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	1	1778	2056	-1	
3	1	1	1	0	0	0	1	1778	2056	-1	
4	1	1	1	1	0	422	1	1356	223	-1	
5	1	1	1	1	1	422	167	39	48	55.450382	“I
5	1	1	1	1	2	488	163	96	53	95.809990	live
5	1	1	1	1	3	609	167	47	48	96.564140	in
5	1	1	1	1	4	676	164	95	52	96.513229	the
5	1	1	1	1	5	797	167	124	49	96.813416	East
5	1	1	1	1	6	941	166	151	58	86.834381	Sea,”
5	1	1	1	1	7	1114	163	120	53	96.665596	said
5	1	1	1	1	8	1255	163	96	53	96.965477	the
5	1	1	1	1	9	1725	1	53	219	27.744560	.
4	1	1	1	2	0	286	252	1053	68	-1	
5	1	1	1	2	1	286	252	178	53	96.154602	turtle.
5	1	1	1	2	2	487	252	138	53	95.608337	“The
5	1	1	1	2	3	650	256	124	49	96.284538	East
5	1	1	1	2	4	794	254	108	51	95.261162	Sea
5	1	1	1	2	5	927	256	40	49	96.288574	is
5	1	1	1	2	6	990	252	199	68	96.195763	bigger
5	1	1	1	2	7	1205	252	134	52	96.868698	than
4	1	1	1	3	0	286	340	1483	93	-1	
5	1	1	1	3	1	286	341	96	52	96.683174	the
5	1	1	1	3	2	404	340	134	53	96.466652	well.
5	1	1	1	3	3	563	344	34	49	88.154556	It
5	1	1	1	3	4	618	344	41	49	88.154556	is
5	1	1	1	3	5	680	359	65	34	96.410759	so
5	1	1	1	3	6	769	341	90	67	96.410759	big
5	1	1	1	3	7	882	359	105	49	96.522118	you
5	1	1	1	3	8	1011	344	145	49	81.667366	can’t
5	1	1	1	3	9	1174	359	101	34	96.801636	see
5	1	1	1	3	10	1719	390	50	43	23.713257	=
4	1	1	1	4	0	287	416	1491	66	-1	
5	1	1	1	4	1	287	429	187	53	96.752731	where
5	1	1	1	4	2	497	433	35	49	94.171577	it
5	1	1	1	4	3	552	430	190	52	85.490402	ends!”
5	1	1	1	4	4	1776	416	2	20	0.000000	,
4	1	1	1	5	0	422	518	937	68	-1	
5	1	1	1	5	1	422	518	405	68	87.426346	“Impossible!”
5	1	1	1	5	2	845	518	240	68	96.771400	thought
5	1	1	1	5	3	1102	518	97	53	96.578461	the
5	1	1	1	5	4	1217	518	142	68	95.849220	frog.
4	1	1	1	6	0	205	598	1060	76	-1	
5	1	1	1	6	1	205	598	27	42	21.363068	.
5	1	1	1	6	2	422	607	144	52	96.135132	“And
5	1	1	1	6	3	588	607	95	52	96.499451	the
5	1	1	1	6	4	708	610	124	49	96.399315	East
5	1	1	1	6	5	852	609	108	50	95.874893	Sea
5	1	1	1	6	6	985	610	40	49	95.874893	is
5	1	1	1	6	7	1046	607	219	67	96.613762	deeper
4	1	1	1	7	0	0	695	1369	545	-1	
5	1	1	1	7	1	0	755	185	485	49.856842	y
5	1	1	1	7	2	286	695	134	53	96.443192	than
5	1	1	1	7	3	441	695	95	53	95.245674	the
5	1	1	1	7	4	557	696	135	52	95.836617	well.
5	1	1	1	7	5	716	699	36	49	93.351158	It
5	1	1	1	7	6	772	699	42	49	96.640053	is
5	1	1	1	7	7	833	713	65	35	95.815628	so
5	1	1	1	7	8	921	695	153	68	95.815628	deep
5	1	1	1	7	9	1095	713	105	50	96.057663	you
5	1	1	1	7	10	1224	699	145	49	74.446060	can’t
4	1	1	1	8	0	256	1359	1234	110	-1	
5	1	1	1	8	1	256	1440	20	29	0.000000	e
5	1	1	1	8	2	1236	1359	92	105	66.507828	g
5	1	1	1	8	3	1360	1406	2	2	32.954109	.
5	1	1	1	8	4	1436	1395	54	67	0.000000	y
4	1	1	1	9	0	383	1891	1179	166	-1	
5	1	1	1	9	1	383	1937	170	106	88.735222	w
5	1	1	1	9	2	613	1885	133	176	17.544060	an
5	1	1	1	9	3	822	1953	2	6	0.000000	we
5	1	1	1	9	4	974	1891	588	166	25.961876	Wo’
