level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	4	2	2	273	883	187	42	96.500381	street.
5	1	1	4	2	3	484	873	235	67	95.627563	“People
5	1	1	4	2	4	739	872	139	53	92.775742	from
5	1	1	4	2	5	905	873	251	60	91.951927	Handan,
5	1	1	4	2	6	1176	873	96	52	95.833023	the
5	1	1	4	2	7	1294	873	200	67	95.990982	capital
5	1	1	4	2	8	1518	873	60	52	96.970238	of
4	1	1	4	3	0	156	962	1308	67	-1	
5	1	1	4	3	1	156	962	96	52	97.006111	the
5	1	1	4	3	2	273	962	152	52	95.450279	Zhao
5	1	1	4	3	3	447	964	166	58	96.490616	State,
5	1	1	4	3	4	636	980	95	34	95.723404	are
5	1	1	4	3	5	752	980	128	49	96.660400	very
5	1	1	4	3	6	901	962	270	67	96.350662	elegant,”
5	1	1	4	3	7	1193	962	120	52	96.519279	said
5	1	1	4	3	8	1338	980	126	34	96.914627	one.
4	1	1	4	4	0	159	1051	775	66	-1	
5	1	1	4	4	1	159	1051	209	51	44.013119	“That's
5	1	1	4	4	2	386	1060	135	42	96.502136	true.
5	1	1	4	4	3	541	1051	146	66	95.956184	They
5	1	1	4	4	4	708	1051	64	50	95.956184	all
5	1	1	4	4	5	794	1051	140	50	96.188293	walk
4	1	1	4	5	0	162	1139	1147	79	-1	
5	1	1	4	5	1	162	1139	355	67	94.852562	beautifully,”
5	1	1	4	5	2	538	1139	119	52	96.100357	said
5	1	1	4	5	3	682	1139	246	52	96.371376	another.
5	1	1	4	5	4	1288	1205	21	13	7.902359	P
3	1	1	5	0	0	156	1161	1500	227	-1	
4	1	1	5	1	0	289	1221	1014	74	-1	
5	1	1	5	1	1	289	1228	111	52	96.619278	The
5	1	1	5	1	2	422	1246	184	49	95.716820	young
5	1	1	5	1	3	633	1246	126	33	94.151146	man
5	1	1	5	1	4	783	1228	244	52	94.151146	decided
5	1	1	5	1	5	1246	1221	57	65	45.170265	>
4	1	1	5	2	0	156	1283	1500	105	-1	
5	1	1	5	2	1	156	1326	59	42	96.971527	to
5	1	1	5	2	2	240	1317	147	51	96.955505	learn
5	1	1	5	2	3	408	1317	95	51	96.955505	the
5	1	1	5	2	4	528	1316	263	52	96.145142	beautiful
5	1	1	5	2	5	973	1382	4	5	69.013809	|
5	1	1	5	2	6	1052	1288	84	57	3.278137	rr’
5	1	1	5	2	7	1176	1354	36	24	67.596001	4
5	1	1	5	2	8	1239	1283	153	105	50.938381	wa
5	1	1	5	2	9	1573	1293	83	37	80.860458	=
3	1	1	6	0	0	0	1369	1752	504	-1	
4	1	1	6	1	0	0	1369	1752	327	-1	
5	1	1	6	1	1	0	1386	397	310	0.000000	a”
5	1	1	6	1	2	419	1397	154	82	96.195854	walk.
5	1	1	6	1	3	927	1369	76	108	0.000000	S\)
5	1	1	6	1	4	1025	1396	242	45	46.461811	yr
5	1	1	6	1	5	1460	1422	40	52	46.054962	ee
5	1	1	6	1	6	1676	1452	76	26	29.855537	Ln
4	1	1	6	2	0	27	1749	934	124	-1	
5	1	1	6	2	1	27	1749	242	117	59.908775	an)
5	1	1	6	2	2	850	1772	111	101	66.005936	\
