level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	102	1777	2098	-1	
3	1	1	1	0	0	0	102	1777	2098	-1	
4	1	1	1	1	0	1033	102	737	51	-1	
5	1	1	1	1	1	1033	102	59	51	45.932724	hus
5	1	1	1	1	2	1329	104	16	30	55.887680	<j
5	1	1	1	1	3	1394	123	7	7	0.000000	s
5	1	1	1	1	4	1444	123	25	23	14.841087	a
5	1	1	1	1	5	1491	122	46	20	17.137665	Best
5	1	1	1	1	6	1557	134	3	2	57.894852	+
5	1	1	1	1	7	1587	117	46	32	3.447556	rb
5	1	1	1	1	8	1648	111	23	14	0.000000	ob
5	1	1	1	1	9	1728	112	42	21	0.000000	=
4	1	1	1	2	0	158	162	1615	76	-1	
5	1	1	1	2	1	158	182	83	33	96.801239	we
5	1	1	1	2	2	267	163	211	68	96.691872	passed
5	1	1	1	2	3	504	163	174	53	96.452141	under
5	1	1	1	2	4	696	163	95	53	95.959808	the
5	1	1	1	2	5	1027	183	127	55	42.899902	nt
5	1	1	1	2	6	1166	162	234	64	45.960022	ee
5	1	1	1	2	7	1483	171	290	55	10.074631	Oh
4	1	1	1	3	0	160	252	1588	67	-1	
5	1	1	1	3	1	160	253	312	66	92.124512	Gongchen
5	1	1	1	3	2	498	252	211	67	74.111504	Bridge,
5	1	1	1	3	3	729	252	96	52	68.117752	the
5	1	1	1	3	4	948	265	38	28	68.117752	G
5	1	1	1	3	5	1519	264	113	59	1.935997	MON
5	1	1	1	3	6	1644	266	131	49	8.131424	Ta
4	1	1	1	4	0	162	320	1614	142	-1	
5	1	1	1	4	1	162	341	103	52	96.450783	last
5	1	1	1	4	2	288	341	195	67	96.673309	bridge
5	1	1	1	4	3	506	340	60	53	96.262802	of
5	1	1	1	4	4	580	341	96	52	96.262802	the
5	1	1	1	4	5	699	341	173	60	95.655884	canal,
5	1	1	1	4	6	1098	327	98	135	51.888817	+t
5	1	1	1	4	7	1339	320	97	120	39.196468	ia
5	1	1	1	4	8	1506	352	270	70	30.537682	Re
4	1	1	1	5	0	162	425	1613	91	-1	
5	1	1	1	5	1	162	448	45	33	96.916306	in
5	1	1	1	5	2	234	430	321	67	95.986282	Hangzhou.
5	1	1	1	5	3	576	430	120	52	96.665527	This
5	1	1	1	5	4	1132	425	28	31	49.727901	‘
5	1	1	1	5	5	1480	443	295	73	8.646248	igen
5	1	1	1	5	6	1707	421	66	99	13.158028	oy
4	1	1	1	6	0	162	518	1586	137	-1	
5	1	1	1	6	1	162	519	224	51	96.755486	marked
5	1	1	1	6	2	407	518	96	52	96.464050	the
5	1	1	1	6	3	527	518	108	52	96.044693	end
5	1	1	1	6	4	661	518	59	52	96.899071	of
5	1	1	1	6	5	738	537	99	33	96.755005	our
5	1	1	1	6	6	998	529	36	27	40.139557	“9
5	1	1	1	6	7	1443	525	77	130	96.623505	7
5	1	1	1	6	8	1543	536	29	43	38.520069	|
5	1	1	1	6	9	1652	523	116	56	18.881256	aS
4	1	1	1	7	0	160	574	1617	148	-1	
5	1	1	1	7	1	160	607	139	67	96.794609	days
5	1	1	1	7	2	321	625	70	34	96.727531	on
5	1	1	1	7	3	412	607	95	52	96.263535	the
5	1	1	1	7	4	531	607	174	52	95.042427	canal.
5	1	1	1	7	5	1121	574	97	110	50.727345	Ht
5	1	1	1	7	6	1261	606	85	78	49.306755	[FJ
5	1	1	1	7	7	1576	630	102	92	0.000000	syle
5	1	1	1	7	8	1704	640	73	52	21.963821	ie
4	1	1	1	8	0	157	695	1586	73	-1	
5	1	1	1	8	1	157	696	164	51	96.323608	What
5	1	1	1	8	2	340	715	32	32	95.028442	a
5	1	1	1	8	3	395	695	305	53	96.252159	wonderful
5	1	1	1	8	4	721	699	119	63	96.253807	trip!
5	1	1	1	8	5	1523	721	64	45	15.413696	tee
4	1	1	1	9	0	9	1117	1762	52	-1	
5	1	1	1	9	1	9	1136	97	20	59.667973	i).
5	1	1	1	9	2	129	1126	85	27	25.971649	ba
5	1	1	1	9	3	346	1124	251	35	33.421265	Pre
5	1	1	1	9	4	680	1131	102	29	8.837212	te
5	1	1	1	9	5	905	1117	61	52	0.000000	-—
5	1	1	1	9	6	1069	1121	139	44	16.279816	ee
5	1	1	1	9	7	1222	1125	32	37	24.625618	er
5	1	1	1	9	8	1286	1121	126	42	1.395790	ee:
5	1	1	1	9	9	1454	1126	126	25	13.254227	Chey
5	1	1	1	9	10	1642	1139	55	10	31.155052	we
5	1	1	1	9	11	1727	1124	14	29	31.395424	4
5	1	1	1	9	12	1754	1125	17	23	0.000000	*
4	1	1	1	10	0	0	1104	1777	136	-1	
5	1	1	1	10	1	0	1104	84	136	17.654030	Es
5	1	1	1	10	2	100	1162	84	43	24.907043	a
5	1	1	1	10	3	200	1155	288	46	22.840500	rr
5	1	1	1	10	4	525	1162	44	13	38.049603	aa
5	1	1	1	10	5	685	1159	17	7	27.603363	€:
5	1	1	1	10	6	772	1125	242	73	25.564384	a
5	1	1	1	10	7	1051	1160	107	54	24.238159	a
5	1	1	1	10	8	1193	1143	183	73	37.035194	ie
5	1	1	1	10	9	1404	1161	150	31	31.965698	Se
5	1	1	1	10	10	1631	1190	10	14	10.754120	ae
5	1	1	1	10	11	1693	1145	43	64	23.424820	ea
4	1	1	1	11	0	80	1314	1608	102	-1	
5	1	1	1	11	1	4	1332	318	60	27.444046	ey’
5	1	1	1	11	2	440	1332	425	60	14.431068	gd»
5	1	1	1	11	3	1209	1333	479	49	40.443913	aN
4	1	1	1	12	0	0	1423	1733	145	-1	
5	1	1	1	12	1	0	1535	26	15	0.000000	:
5	1	1	1	12	2	67	1423	64	137	22.511467	A
5	1	1	1	12	3	195	1515	102	50	7.315460	Lt
5	1	1	1	12	4	359	1503	94	62	33.501633	PR
5	1	1	1	12	5	532	1517	102	50	24.518501	eee
5	1	1	1	12	6	665	1531	47	34	7.294556	7
5	1	1	1	12	7	948	1513	183	54	47.184444	‘25°23.
5	1	1	1	12	8	1167	1522	67	43	53.764946	3
5	1	1	1	12	9	1262	1515	97	47	11.360252	Oa
5	1	1	1	12	10	1426	1523	65	34	65.389267	4
5	1	1	1	12	11	1684	1540	49	28	16.825729	hs
4	1	1	1	13	0	6	1542	1770	70	-1	
5	1	1	1	13	1	6	1590	4	4	53.365208	|
5	1	1	1	13	2	147	1556	151	45	47.876701	TY
5	1	1	1	13	3	354	1557	134	43	18.411652	Se
5	1	1	1	13	4	526	1538	213	94	47.150505	atime
5	1	1	1	13	5	814	1561	106	40	13.780685	TI"
5	1	1	1	13	6	1054	1551	80	33	32.299469	A
5	1	1	1	13	7	1294	1562	110	29	34.168434	Oe
5	1	1	1	13	8	1489	1567	5	15	48.921280	|
4	1	1	1	14	0	2	1698	1759	39	-1	
5	1	1	1	14	1	2	1701	8	22	68.339195	J
5	1	1	1	14	2	39	1710	10	23	5.457153	:
5	1	1	1	14	3	97	1700	1	6	77.482185	|
5	1	1	1	14	4	121	1702	5	28	9.139526	},
5	1	1	1	14	5	207	1715	2	3	6.562386	\
5	1	1	1	14	6	255	1712	13	17	54.431438	ff
5	1	1	1	14	7	313	1702	98	32	33.134880	Pt
5	1	1	1	14	8	436	1704	45	17	29.984116	ah
5	1	1	1	14	9	508	1698	13	32	46.887722	|
5	1	1	1	14	10	569	1703	8	27	21.814621	‘|
5	1	1	1	14	11	616	1711	2	5	53.500725	y
5	1	1	1	14	12	645	1717	5	4	12.649857	y
5	1	1	1	14	13	1108	1713	6	9	0.953583	5
5	1	1	1	14	14	1174	1730	2	3	10.523071	:
5	1	1	1	14	15	1262	1705	33	30	18.789101	aad
5	1	1	1	14	16	1456	1706	20	31	0.000000	”)
5	1	1	1	14	17	1521	1712	61	23	0.000000	oe
5	1	1	1	14	18	1660	1704	35	22	33.899910	TAL
4	1	1	1	15	0	382	1973	1366	42	-1	
5	1	1	1	15	1	382	2004	147	4	10.401802	SS
5	1	1	1	15	2	595	1992	362	23	34.123062	Se
5	1	1	1	15	3	1029	1987	150	16	51.200138	—
5	1	1	1	15	4	1528	1999	7	16	38.896137	4
5	1	1	1	15	5	1643	1976	17	8	18.723785	Sate?
4	1	1	1	16	0	3	2183	1419	17	-1	
5	1	1	1	16	1	3	2185	119	14	5.966431	————
5	1	1	1	16	2	353	2186	56	9	5.303223	0)
5	1	1	1	16	3	503	2183	318	17	0.000000	ee
5	1	1	1	16	4	1173	2183	160	16	35.644165	a
5	1	1	1	16	5	1349	2184	32	14	39.824638	ey
5	1	1	1	16	6	1407	2185	15	12	12.249084	o>
