level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	0	206	1773	1897	-1	
3	1	1	1	0	0	0	206	1773	1897	-1	
4	1	1	1	1	0	4	206	1741	77	-1	
5	1	1	1	1	1	4	251	58	25	46.711029	Re
5	1	1	1	1	2	169	217	239	61	20.530212	W450
5	1	1	1	1	3	530	238	210	32	34.354973	Sree
5	1	1	1	1	4	790	236	80	29	23.450256	ee
5	1	1	1	1	5	918	236	50	31	24.488548	as
5	1	1	1	1	6	1190	225	131	58	7.570709	Bt
5	1	1	1	1	7	1353	208	168	67	17.039703	eee
5	1	1	1	1	8	1591	206	154	68	28.901665	et
4	1	1	1	2	0	39	298	1733	54	-1	
5	1	1	1	2	1	2	320	59	22	32.097176	RRR
5	1	1	1	2	2	160	299	56	74	26.426796	ee
5	1	1	1	2	3	262	303	142	45	22.802040	Ode
5	1	1	1	2	4	642	336	1	3	16.401978	Mit
5	1	1	1	2	5	875	312	55	11	0.227242	Bt
5	1	1	1	2	6	1039	329	4	4	0.000000	aaa
5	1	1	1	2	7	1116	294	17	64	0.000000	R
5	1	1	1	2	8	1140	312	37	27	0.000000	OS
5	1	1	1	2	9	1190	308	37	35	0.789345	Te
5	1	1	1	2	10	1328	308	67	35	23.998177	VO
5	1	1	1	2	11	1413	303	34	21	26.607224	I
5	1	1	1	2	12	1481	299	105	37	33.578651	Pee
5	1	1	1	2	13	1726	313	46	29	18.722733	PRE
4	1	1	1	3	0	10	384	1763	62	-1	
5	1	1	1	3	1	10	394	149	40	26.510086	gS
5	1	1	1	3	2	318	392	15	20	36.157303	RN
5	1	1	1	3	3	390	370	60	72	22.003929	i
5	1	1	1	3	4	498	370	72	72	29.372948	OR
5	1	1	1	3	5	624	399	50	31	30.633423	oe
5	1	1	1	3	6	849	388	18	11	0.000000	é
5	1	1	1	3	7	1221	389	83	37	20.504944	VEN
5	1	1	1	3	8	1560	384	213	62	0.000000	oA
4	1	1	1	4	0	389	913	1323	38	-1	
5	1	1	1	4	1	389	916	97	19	14.799622	——
5	1	1	1	4	2	583	913	185	29	19.806335	ete
5	1	1	1	4	3	1268	922	76	23	53.690460	—
5	1	1	1	4	4	1526	944	5	2	3.434189	:
5	1	1	1	4	5	1629	922	83	18	18.136703	saison
4	1	1	1	5	0	18	1070	1733	31	-1	
5	1	1	1	5	1	18	1077	14	15	24.899223	a
5	1	1	1	5	2	74	1085	3	7	16.101601	a
5	1	1	1	5	3	1033	1082	7	4	82.818192	-
5	1	1	1	5	4	1164	1092	7	4	0.000000	-
5	1	1	1	5	5	1300	1083	12	18	23.382881	=
5	1	1	1	5	6	1339	1076	15	23	12.260132	—
5	1	1	1	5	7	1526	1073	51	17	68.767036	_
5	1	1	1	5	8	1650	1070	101	24	25.861198	eT
4	1	1	1	6	0	0	1395	1525	114	-1	
5	1	1	1	6	1	0	1395	66	88	6.661362	sof
5	1	1	1	6	2	86	1396	73	113	34.983917	*
5	1	1	1	6	3	179	1410	61	41	7.807007	ee
5	1	1	1	6	4	483	1405	194	52	96.458755	Before
5	1	1	1	6	5	697	1405	96	52	96.460266	the
5	1	1	1	6	6	812	1409	117	63	96.901855	trip,
5	1	1	1	6	7	951	1423	84	34	96.740601	we
5	1	1	1	6	8	1055	1406	214	51	96.479744	trained
5	1	1	1	6	9	1291	1405	83	52	96.814346	for
5	1	1	1	6	10	1395	1423	130	34	96.814346	over
4	1	1	1	7	0	0	1493	1569	66	-1	
5	1	1	1	7	1	0	1499	239	60	27.119072	“y=
5	1	1	1	7	2	348	1512	110	34	61.743752	One
5	1	1	1	7	3	483	1494	206	52	96.438721	month.
5	1	1	1	7	4	711	1497	66	48	95.460777	At
5	1	1	1	7	5	795	1493	128	61	95.460777	first,
5	1	1	1	7	6	949	1497	35	48	96.703102	it
5	1	1	1	7	7	1002	1512	116	34	96.330360	was
5	1	1	1	7	8	1141	1494	133	52	96.369141	hard
5	1	1	1	7	9	1297	1493	84	53	96.090378	for
5	1	1	1	7	10	1403	1512	88	34	96.090378	me
5	1	1	1	7	11	1511	1504	58	42	96.108734	to
4	1	1	1	8	0	179	1582	1387	67	-1	
5	1	1	1	8	1	16	1605	41	31	65.450638	=
5	1	1	1	8	2	179	1603	39	39	11.051552	“*
5	1	1	1	8	3	255	1614	22	29	51.765259	}
5	1	1	1	8	4	347	1592	122	57	55.366074	stay
5	1	1	1	8	5	491	1601	45	32	96.392448	in
5	1	1	1	8	6	558	1583	96	51	96.516647	the
5	1	1	1	8	7	678	1583	173	66	96.469170	kayak
5	1	1	1	8	8	871	1601	71	33	96.866257	on
5	1	1	1	8	9	963	1583	96	51	96.750435	the
5	1	1	1	8	10	1079	1592	172	43	96.671257	water
5	1	1	1	8	11	1271	1601	139	39	96.444939	even
5	1	1	1	8	12	1431	1582	135	53	87.322479	fora
4	1	1	1	9	0	0	1637	1437	63	-1	
5	1	1	1	9	1	0	1637	73	63	19.933029	er
