level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1781	2200	-1	
2	1	1	0	0	0	156	164	1459	1785	-1	
3	1	1	1	0	0	156	164	1459	333	-1	
4	1	1	1	1	0	292	164	1299	67	-1	
5	1	1	1	1	1	292	167	128	49	95.820625	“But
5	1	1	1	1	2	438	164	229	52	95.820625	without
5	1	1	1	1	3	686	164	211	60	96.403732	clouds,
5	1	1	1	1	4	920	164	249	67	96.883705	dragons
5	1	1	1	1	5	1191	167	143	49	76.501526	can’t
5	1	1	1	1	6	1357	167	100	49	96.601639	rise
5	1	1	1	1	7	1480	167	111	49	96.673958	into
4	1	1	1	2	0	156	252	1231	68	-1	
5	1	1	1	2	1	156	252	96	52	96.717072	the
5	1	1	1	2	2	273	252	136	68	92.853394	sky,”
5	1	1	1	2	3	430	252	119	53	96.138924	said
5	1	1	1	2	4	573	252	237	53	96.138924	another
5	1	1	1	2	5	829	262	182	58	95.635262	guest.
5	1	1	1	2	6	1035	252	236	53	95.697342	“Clouds
5	1	1	1	2	7	1292	270	95	34	96.935738	are
4	1	1	1	3	0	159	341	1456	67	-1	
5	1	1	1	3	1	159	351	223	57	96.478226	greater
5	1	1	1	3	2	398	341	134	52	96.734856	than
5	1	1	1	3	3	554	341	266	67	95.603546	dragons.
5	1	1	1	3	4	846	344	47	48	93.847305	In
5	1	1	1	3	5	919	359	85	49	96.051102	my
5	1	1	1	3	6	1024	345	243	63	96.209305	opinion,
5	1	1	1	3	7	1288	359	106	49	96.087051	you
5	1	1	1	3	8	1416	341	199	52	96.605011	should
4	1	1	1	4	0	159	430	730	67	-1	
5	1	1	1	4	1	159	430	97	52	96.203102	call
5	1	1	1	4	2	279	447	134	50	95.953392	your
5	1	1	1	4	3	432	439	90	43	95.953392	cat
5	1	1	1	4	4	542	430	176	52	96.218811	Cloud
5	1	1	1	4	5	743	432	146	50	95.985123	Cat.”
3	1	1	2	0	0	157	518	1396	245	-1	
4	1	1	2	1	0	292	518	1261	68	-1	
5	1	1	2	1	1	292	518	205	53	96.147697	“Cloud
5	1	1	2	1	2	520	520	166	51	95.146324	Cat?”
5	1	1	2	1	3	708	518	119	52	96.628487	said
5	1	1	2	1	4	850	518	238	53	95.961555	another
5	1	1	2	1	5	1107	528	182	58	95.961555	guest.
5	1	1	2	1	6	1312	522	129	48	96.719345	“But
5	1	1	2	1	7	1458	518	95	52	96.943039	the
4	1	1	2	2	0	157	607	1394	67	-1	
5	1	1	2	2	1	157	607	143	52	96.765022	wind
5	1	1	2	2	2	324	625	103	34	96.070259	can
5	1	1	2	2	3	452	607	145	52	96.900284	blow
5	1	1	2	2	4	617	607	195	52	95.468262	clouds
5	1	1	2	2	5	832	626	170	48	95.817986	away.
5	1	1	2	2	6	1028	610	7	48	92.419136	|
5	1	1	2	2	7	1057	607	149	52	96.469101	think
5	1	1	2	2	8	1224	625	106	49	96.653999	you
5	1	1	2	2	9	1354	607	197	52	96.959473	should
4	1	1	2	3	0	159	695	708	68	-1	
5	1	1	2	3	1	159	695	97	53	96.356537	call
5	1	1	2	3	2	279	714	134	49	96.904175	your
5	1	1	2	3	3	432	705	90	43	96.425095	cat
5	1	1	2	3	4	540	696	157	52	96.385544	Wind
5	1	1	2	3	5	721	698	146	50	92.259956	Cat.”
3	1	1	3	0	0	334	1820	1185	129	-1	
4	1	1	3	1	0	334	1820	1185	129	-1	
5	1	1	3	1	1	334	1847	151	46	67.095581	We
5	1	1	3	1	2	854	1822	149	62	0.000000	//
5	1	1	3	1	3	1093	1827	36	122	36.811108	(
5	1	1	3	1	4	1403	1820	116	75	6.280983	n™
